#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         572           0.0524301           0.0489021         0.000320432
         573           0.0429542           0.0488917         0.000320041
         574             0.04547           0.0488857         0.000319539
         575           0.0439201           0.0488771           0.0003191
         576           0.0417473           0.0488647         0.000318786
         577           0.0410671           0.0488512          0.00031852
         578           0.0360425           0.0488291         0.000318738
         579           0.0443972           0.0488214          0.00031828
         580           0.0386649           0.0488039         0.000318212
         581           0.0441278           0.0487958         0.000317766
         582            0.059097           0.0488135         0.000317713
         583           0.0446718           0.0488064         0.000317247
         584           0.0607327           0.0488269         0.000317361
         585           0.0411768           0.0488138         0.000317088
         586           0.0638586           0.0488395         0.000317584
         587           0.0561409           0.0488519         0.000317287
         588            0.042451            0.048841         0.000316934
         589           0.0462867           0.0488367         0.000316425
         590           0.0573066            0.048851         0.000316215
         591           0.0466344           0.0488473         0.000315702
         592            0.046198           0.0488428           0.0003152
         593           0.0403133           0.0488284         0.000314997
         594           0.0493721           0.0488293         0.000314468
         595           0.0509091           0.0488328         0.000313959
         596           0.0534104           0.0488405         0.000313526
         597           0.0441575           0.0488327         0.000313099
         598            0.038153           0.0488148         0.000313084
         599           0.0538303           0.0488232         0.000312673
         600            0.048201           0.0488221         0.000312154
         601           0.0486993           0.0488219         0.000311635
         602           0.0501632           0.0488242         0.000311125
         603           0.0543426           0.0488333         0.000310743
         604             0.04795           0.0488319         0.000310232
         605           0.0596472           0.0488497         0.000310234
         606           0.0558535           0.0488613         0.000309938
         607           0.0659383           0.0488894         0.000310701
         608           0.0651685           0.0489162         0.000311342
         609           0.0636747           0.0489404         0.000311772
         610           0.0455806           0.0489349          0.00031131
         611           0.0396197           0.0489197         0.000311173
         612           0.0466917            0.048916         0.000310686
         613           0.0439843            0.048908         0.000310283
         614           0.0463649           0.0489039         0.000309806
         615           0.0510075           0.0489073         0.000309321
         616           0.0427912           0.0488973         0.000308978
         617           0.0479509           0.0488958         0.000308481
