#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         371           -0.340788           -0.411239          0.00256868
         372           -0.335307           -0.411034          0.00256987
         373           -0.371646           -0.410929          0.00256515
         374           -0.339269           -0.410737          0.00256544
         375             -0.3798           -0.410655          0.00255992
         376           -0.365277           -0.410534          0.00255596
         377           -0.390839           -0.410482          0.00254971
         378           -0.381135           -0.410404          0.00254415
         379           -0.371422           -0.410301          0.00253952
         380           -0.399954           -0.410274          0.00253298
         381           -0.431872           -0.410331          0.00252696
         382           -0.405994           -0.410319          0.00252038
         383            -0.41838           -0.410341          0.00251388
         384           -0.448302           -0.410439          0.00250928
         385           -0.469097           -0.410592          0.00250738
         386           -0.547413           -0.410946          0.00252582
         387           -0.511395           -0.411206          0.00253259
         388           -0.612675           -0.411725          0.00257875
         389           -0.497354           -0.411945          0.00258149
         390           -0.438206           -0.412012          0.00257575
         391           -0.463737           -0.412145          0.00257256
         392           -0.410345            -0.41214            0.002566
         393           -0.429755           -0.412185          0.00255986
         394           -0.472446           -0.412338          0.00255793
         395           -0.470758           -0.412486          0.00255573
         396           -0.419916           -0.412505          0.00254934
         397           -0.375731           -0.412412           0.0025446
         398           -0.385696           -0.412345           0.0025391
         399           -0.410783           -0.412341          0.00253273
         400           -0.408441           -0.412331          0.00252642
         401            -0.32608           -0.412116          0.00252926
         402           -0.326266           -0.411903          0.00253197
         403           -0.360651           -0.411775          0.00252888
         404           -0.391309           -0.411725          0.00252313
         405           -0.398653           -0.411692           0.0025171
         406           -0.400328           -0.411664          0.00251106
         407           -0.376235           -0.411577           0.0025064
         408           -0.438804           -0.411644          0.00250114
         409           -0.315714            -0.41141            0.002506
         410           -0.374985           -0.411321          0.00250146
         411           -0.353242           -0.411179          0.00249936
         412           -0.384194           -0.411114          0.00249416
         413           -0.380811           -0.411041           0.0024892
         414           -0.435529             -0.4111          0.00248389
         415           -0.457286           -0.411211          0.00248039
         416           -0.471844           -0.411357          0.00247871
         417           -0.398285           -0.411325          0.00247296
         418           -0.458242           -0.411438          0.00246959
         419           -0.440056           -0.411506          0.00246464
         420           -0.431231           -0.411553          0.00245922
         421           -0.337728           -0.411378          0.00245962
         422           -0.342057           -0.411213          0.00245928
         423           -0.345794           -0.411059          0.00245832
         424            -0.40334            -0.41104          0.00245259
         425           -0.404368           -0.411025          0.00244687
         426           -0.382485           -0.410958          0.00244204
         427           -0.403226            -0.41094          0.00243639
         428           -0.367356           -0.410838          0.00243282
         429           -0.395807           -0.410803          0.00242741
         430           -0.325739           -0.410605          0.00242981
         431           -0.321977           -0.410399          0.00243286
         432           -0.369503           -0.410305          0.00242907
         433           -0.355723           -0.410179          0.00242672
         434            -0.38776           -0.410127          0.00242168
         435           -0.410103           -0.410127          0.00241612
         436           -0.299964           -0.409874          0.00242375
         437           -0.395293           -0.409841          0.00241843
         438           -0.356139           -0.409718          0.00241602
         439           -0.385583           -0.409663          0.00241114
         440           -0.410488           -0.409665          0.00240566
         441           -0.485544           -0.409837          0.00240635
         442           -0.472099           -0.409978          0.00240503
         443           -0.432173           -0.410028          0.00240012
         444           -0.427376           -0.410067          0.00239503
         445           -0.430063           -0.410112          0.00239007
         446           -0.471577            -0.41025          0.00238868
         447           -0.381024           -0.410185          0.00238423
         448           -0.376466           -0.410109           0.0023801
         449           -0.465295           -0.410232          0.00237797
         450           -0.385113           -0.410176          0.00237334
         451           -0.390118           -0.410132          0.00236849
         452            -0.41211           -0.410136          0.00236326
         453           -0.470353           -0.410269          0.00236178
         454           -0.487603            -0.41044          0.00236271
         455           -0.509207           -0.410657          0.00236747
         456           -0.454888           -0.410754          0.00236426
         457             -0.4613           -0.410864          0.00236167
         458           -0.413179           -0.410869          0.00235652
         459           -0.345956           -0.410728          0.00235563
         460           -0.350027           -0.410596           0.0023542
         461           -0.333837           -0.410429          0.00235497
         462           -0.371841           -0.410346          0.00235136
         463           -0.398028           -0.410319          0.00234643
         464           -0.439283           -0.410382           0.0023422
         465           -0.465171             -0.4105          0.00234013
         466           -0.481884           -0.410653          0.00234011
         467           -0.483135           -0.410808          0.00234024
         468           -0.427571           -0.410844          0.00233552
         469           -0.407248           -0.410836          0.00233055
         470            -0.38944           -0.410791          0.00232604
         471           -0.410859           -0.410791           0.0023211
         472            -0.43119           -0.410834          0.00231658
         473           -0.435082           -0.410885          0.00231225
         474           -0.495258           -0.411063          0.00231422
         475            -0.43329            -0.41111          0.00230982
         476           -0.412753           -0.411113          0.00230497
         477            -0.35258           -0.410991           0.0023034
         478           -0.374455           -0.410914          0.00229985
         479           -0.345836           -0.410778          0.00229906
         480            -0.37451           -0.410703          0.00229551
         481           -0.387825           -0.410655          0.00229123
         482           -0.335633             -0.4105          0.00229175
         483           -0.368571           -0.410413          0.00228865
         484           -0.359036           -0.410307          0.00228638
         485           -0.414619           -0.410316          0.00228169
         486           -0.396799           -0.410288          0.00227716
         487           -0.399136           -0.410265           0.0022726
         488           -0.370647           -0.410184          0.00226939
         489           -0.342796           -0.410046          0.00226893
         490           -0.398567           -0.410022          0.00226442
         491           -0.438349            -0.41008          0.00226055
         492           -0.369466           -0.409998          0.00225746
         493           -0.379096           -0.409935          0.00225375
         494           -0.384141           -0.409883          0.00224979
         495           -0.392228           -0.409847          0.00224553
         496           -0.375799           -0.409778          0.00224205
         497           -0.328879           -0.409616          0.00224344
         498           -0.312727           -0.409421          0.00224736
         499           -0.341035           -0.409284          0.00224703
         500           -0.379397           -0.409224          0.00224333
         501           -0.529405           -0.409464          0.00225164
         502           -0.428532           -0.409502          0.00224748
         503           -0.465417           -0.409613          0.00224575
         504           -0.500501           -0.409794          0.00224853
         505           -0.477736           -0.409928           0.0022481
         506           -0.458624           -0.410024          0.00224571
         507           -0.524624            -0.41025          0.00225263
         508           -0.509028           -0.410445          0.00225657
         509            -0.44696           -0.410517          0.00225328
         510           -0.461451           -0.410616          0.00225107
         511           -0.410137           -0.410616          0.00224667
         512           -0.419785           -0.410633          0.00224235
         513           -0.337589           -0.410491           0.0022425
         514           -0.417207           -0.410504          0.00223817
         515           -0.445952           -0.410573          0.00223488
         516           -0.448692           -0.410647          0.00223177
         517           -0.487732           -0.410796          0.00223243
         518           -0.498137           -0.410965          0.00223448
         519           -0.419672           -0.410981          0.00223024
         520           -0.454418           -0.411065          0.00222751
         521           -0.521488           -0.411277           0.0022333
         522           -0.447131           -0.411345          0.00223008
         523            -0.47201           -0.411461          0.00222883
         524            -0.38071           -0.411403          0.00222534
         525           -0.430849            -0.41144          0.00222141
         526           -0.417707           -0.411452          0.00221722
         527           -0.437119             -0.4115          0.00221355
         528           -0.427285            -0.41153          0.00220956
         529           -0.457777           -0.411618          0.00220711
         530           -0.412844            -0.41162          0.00220295
         531           -0.402704           -0.411603          0.00219886
         532           -0.545372           -0.411855          0.00220906
         533           -0.526187           -0.412069          0.00221531
         534           -0.485398           -0.412207          0.00221541
         535           -0.433397           -0.412246          0.00221162
         536             -0.5023           -0.412414          0.00221387
         537           -0.533917            -0.41264          0.00222128
         538           -0.482645           -0.412771          0.00222096
         539           -0.490032           -0.412914          0.00222146
         540           -0.458531           -0.412998          0.00221895
         541           -0.432013           -0.413034          0.00221513
         542           -0.490234           -0.413176          0.00221561
         543           -0.467407           -0.413276          0.00221378
         544            -0.42845           -0.413304          0.00220989
         545           -0.429763           -0.413334          0.00220604
         546            -0.38603           -0.413284          0.00220257
         547           -0.359972           -0.413186           0.0022007
         548           -0.437626           -0.413231          0.00219713
         549            -0.46057           -0.413317          0.00219482
         550           -0.467116           -0.413415          0.00219301
         551           -0.478926           -0.413534          0.00219225
         552           -0.393805           -0.413498          0.00218857
         553           -0.441955            -0.41355          0.00218522
         554           -0.322312           -0.413385          0.00218747
         555           -0.398735           -0.413359          0.00218369
         556           -0.372335           -0.413285          0.00218101
         557           -0.409621           -0.413278           0.0021771
         558           -0.371478           -0.413203          0.00217449
