#     BLOCK:           ACTUAL_H:              H_AVE:              ERROR:
        2703           -0.631059             6.91131             3.11578
        2704           -0.631059             6.90852             3.11463
        2705           -0.631059             6.90574             3.11348
        2706           -0.631059             6.90295             3.11233
        2707           -0.447661             6.90024             3.11118
        2708           -0.447661             6.89752             3.11003
        2709           -0.447661             6.89481             3.10888
        2710           -0.447661              6.8921             3.10774
        2711           -0.442412              6.8894             3.10659
        2712             -1.0802             6.88646             3.10545
        2713             -1.0802             6.88352             3.10431
        2714             -1.0802             6.88059             3.10316
        2715             -1.0802             6.87766             3.10202
        2716          -0.0224169             6.87511             3.10088
        2717          -0.0024944             6.87258             3.09974
        2718           -0.466747             6.86988              3.0986
        2719           -0.466747             6.86718             3.09746
        2720          -0.0847626             6.86463             3.09633
        2721           -0.408997             6.86196             3.09519
        2722           -0.408997             6.85928             3.09405
        2723           -0.408997             6.85662             3.09292
        2724          -0.0389966             6.85408             3.09178
        2725           -0.236243             6.85148             3.09065
        2726           -0.811072             6.84867             3.08952
        2727           -0.867985             6.84584             3.08839
        2728           -0.867985             6.84301             3.08725
        2729           -0.460951             6.84034             3.08612
        2730           -0.460951             6.83766               3.085
        2731           -0.460951             6.83499             3.08387
        2732           -0.460951             6.83232             3.08274
        2733           -0.460951             6.82965             3.08161
        2734           -0.460951             6.82698             3.08049
        2735           -0.460951             6.82432             3.07936
        2736            -1.05755             6.82144             3.07824
        2737            -1.04532             6.81856             3.07711
        2738          -0.0111422             6.81607             3.07599
        2739          -0.0111422             6.81358             3.07487
        2740          -0.0111422             6.81109             3.07375
        2741          -0.0111422              6.8086             3.07263
        2742          -0.0111422             6.80611             3.07151
        2743           -0.110018             6.80359             3.07039
        2744            -1.09805             6.80071             3.06927
        2745            -1.09805             6.79783             3.06815
        2746            -1.09805             6.79496             3.06704
        2747            -1.09805             6.79208             3.06592
        2748            -1.09805             6.78921             3.06481
        2749           -0.723465             6.78648              3.0637
        2750            -0.13065             6.78396             3.06258
        2751            -0.13065             6.78145             3.06147
        2752            -0.13065             6.77894             3.06036
        2753           -0.971998             6.77612             3.05925
        2754            -1.04319             6.77328             3.05814
        2755         -0.00944092             6.77082             3.05703
        2756         -0.00944092             6.76836             3.05592
        2757         -0.00944092              6.7659             3.05481
        2758           -0.125536             6.76341             3.05371
        2759           -0.125536             6.76091              3.0526
        2760          0.00103743             6.75846              3.0515
        2761           -0.687835             6.75576             3.05039
        2762           -0.687835             6.75307             3.04929
        2763           -0.687835             6.75037             3.04819
        2764           -0.687835             6.74768             3.04709
        2765           -0.888277             6.74492             3.04598
        2766          0.00171942             6.74248             3.04488
        2767           -0.306844             6.73994             3.04379
        2768           -0.306844             6.73739             3.04269
        2769           -0.306844             6.73485             3.04159
        2770           -0.245996             6.73233             3.04049
        2771           -0.245996             6.72981              3.0394
        2772           -0.245996             6.72729              3.0383
        2773          -0.0323624             6.72485             3.03721
        2774            -1.05944             6.72205             3.03611
        2775            -0.80159             6.71934             3.03502
        2776            -0.80159             6.71663             3.03393
        2777          -0.0205104              6.7142             3.03284
        2778          -0.0205104             6.71178             3.03174
        2779          -0.0205104             6.70935             3.03065
        2780           -0.649391             6.70671             3.02957
        2781           -0.297669             6.70419             3.02848
        2782           -0.297669             6.70167             3.02739
        2783           -0.297669             6.69916              3.0263
        2784           -0.297669             6.69664             3.02522
        2785           -0.751937             6.69397             3.02413
        2786           -0.751937              6.6913             3.02305
        2787           -0.751937             6.68863             3.02196
        2788           -0.470625             6.68606             3.02088
        2789           -0.390071             6.68352              3.0198
        2790            -1.03306             6.68075             3.01872
        2791           -0.693155             6.67811             3.01764
        2792           -0.693155             6.67547             3.01656
        2793           -0.253679             6.67299             3.01548
        2794           -0.253679             6.67051              3.0144
        2795           -0.253679             6.66803             3.01332
        2796           -0.253679             6.66556             3.01225
        2797           -0.253679             6.66309             3.01117
        2798           -0.853916              6.6604              3.0101
        2799           -0.853916             6.65771             3.00902
        2800           -0.371663              6.6552             3.00795
        2801            -0.64821              6.6526             3.00688
        2802           -0.991071             6.64987              3.0058
        2803          0.00145669              6.6475             3.00473
        2804          0.00234938             6.64513             3.00366
        2805         -0.00210534             6.64276             3.00259
        2806           -0.727509             6.64013             3.00152
        2807           -0.372879             6.63763             3.00045
        2808           -0.372879             6.63514             2.99939
        2809           -0.682078             6.63253             2.99832
        2810           -0.682078             6.62993             2.99725
        2811           -0.682078             6.62733             2.99619
        2812           -0.682078             6.62473             2.99512
        2813           -0.682078             6.62213             2.99406
        2814           -0.682078             6.61953               2.993
        2815           -0.682078             6.61694             2.99194
        2816           -0.682078             6.61435             2.99087
        2817           -0.682078             6.61176             2.98981
        2818           -0.682078             6.60917             2.98875
        2819           -0.718036             6.60657              2.9877
        2820           -0.718036             6.60397             2.98664
        2821           -0.718036             6.60138             2.98558
        2822           -0.928059             6.59871             2.98452
        2823           -0.928059             6.59604             2.98347
        2824           -0.818136             6.59342             2.98241
        2825           -0.818136             6.59079             2.98136
        2826           -0.818136             6.58817              2.9803
        2827           -0.484959             6.58567             2.97925
        2828         -0.00834437             6.58334              2.9782
        2829         -0.00834437             6.58101             2.97715
        2830         -0.00834437             6.57868             2.97609
        2831         -0.00834437             6.57635             2.97504
        2832           -0.309632             6.57392             2.97399
        2833           -0.931394             6.57127             2.97295
        2834          -0.0771994             6.56893              2.9719
        2835           -0.122609             6.56657             2.97085
        2836            -1.06922             6.56387              2.9698
        2837            -1.06922             6.56118             2.96876
        2838          -0.0268767             6.55886             2.96771
        2839          -0.0268767             6.55654             2.96667
        2840          -0.0268767             6.55422             2.96562
        2841          -0.0268767             6.55191             2.96458
        2842          -0.0268767             6.54959             2.96354
        2843           -0.255023              6.5472              2.9625
        2844           -0.626073             6.54468             2.96146
        2845           -0.626073             6.54216             2.96042
        2846          -0.0884544             6.53983             2.95938
        2847          -0.0884544              6.5375             2.95834
        2848          -0.0884544             6.53517              2.9573
        2849          -0.0884544             6.53285             2.95627
        2850          0.00239558             6.53056             2.95523
        2851          0.00239558             6.52827             2.95419
        2852          0.00239558             6.52598             2.95316
        2853          0.00239558             6.52369             2.95212
        2854          0.00239558             6.52141             2.95109
        2855          0.00239558             6.51912             2.95006
        2856          0.00239558             6.51684             2.94903
        2857            -1.03569              6.5142             2.94799
        2858            -1.03569             6.51156             2.94696
        2859            -1.03569             6.50892             2.94593
        2860            -1.03569             6.50628             2.94491
        2861           -0.437302             6.50385             2.94388
        2862           -0.437302             6.50143             2.94285
        2863           -0.437302               6.499             2.94182
        2864           -0.437302             6.49658              2.9408
        2865         -0.00742257             6.49431             2.93977
        2866         -0.00742257             6.49204             2.93875
        2867         -0.00742257             6.48977             2.93772
        2868         -0.00742257             6.48751              2.9367
        2869         -0.00742257             6.48525             2.93568
        2870           -0.365658             6.48286             2.93465
        2871            -1.03385             6.48024             2.93363
        2872           -0.343343             6.47786             2.93261
        2873           -0.629441             6.47539             2.93159
        2874           -0.327038             6.47302             2.93057
        2875           -0.327038             6.47066             2.92956
        2876            -1.06319             6.46804             2.92854
        2877          -0.0665571             6.46577             2.92752
        2878          -0.0665571              6.4635              2.9265
        2879         -0.00476683             6.46125             2.92549
        2880           -0.128215             6.45896             2.92447
        2881           -0.696244             6.45648             2.92346
        2882           -0.696244               6.454             2.92245
        2883           -0.696244             6.45152             2.92143
        2884           -0.696244             6.44904             2.92042
        2885           -0.696244             6.44656             2.91941
        2886           -0.212102             6.44426              2.9184
        2887           -0.804322             6.44174             2.91739
        2888           -0.873997             6.43921             2.91638
        2889           -0.459107             6.43682             2.91537
        2890           -0.483923             6.43443             2.91437
        2891            -1.09027             6.43183             2.91336
        2892           -0.729038             6.42935             2.91235
        2893           -0.729038             6.42688             2.91135
        2894           -0.729038              6.4244             2.91034
        2895           -0.471565             6.42202             2.90934
        2896           -0.471565             6.41964             2.90833
        2897          -0.0503555             6.41741             2.90733
        2898          -0.0503555             6.41518             2.90633
        2899          -0.0503555             6.41294             2.90533
        2900          -0.0503555             6.41072             2.90433
        2901          -0.0503555             6.40849             2.90332
        2902            -0.78414             6.40601             2.90233
        2903           -0.455102             6.40365             2.90133
        2904           -0.313015             6.40133             2.90033
        2905           -0.313015             6.39902             2.89933
        2906           -0.313015             6.39671             2.89833
        2907           -0.313015              6.3944             2.89734
        2908          -0.0551972             6.39219             2.89634
        2909          -0.0551972             6.38997             2.89535
        2910          -0.0551972             6.38776             2.89435
        2911          -0.0551972             6.38554             2.89336
        2912           -0.813898             6.38307             2.89237
        2913           -0.813898              6.3806             2.89138
        2914           -0.502459             6.37824             2.89038
        2915           -0.502459             6.37588             2.88939
        2916           -0.502459             6.37352              2.8884
        2917           -0.502459             6.37116             2.88741
        2918           -0.965154             6.36865             2.88643
        2919           -0.965154             6.36613             2.88544
        2920            -1.05003             6.36359             2.88445
        2921            -1.08879             6.36104             2.88347
        2922           -0.404747             6.35873             2.88248
        2923           -0.404747             6.35641             2.88149
        2924           -0.475659             6.35408             2.88051
        2925           -0.475659             6.35174             2.87953
        2926           -0.475659             6.34941             2.87854
        2927           -0.475659             6.34708             2.87756
        2928           -0.475659             6.34475             2.87658
        2929           -0.475659             6.34242              2.8756
        2930          -0.0115557             6.34025             2.87462
        2931            -1.02536             6.33774             2.87364
        2932           -0.376151             6.33545             2.87266
        2933           -0.544616              6.3331             2.87168
        2934            -1.06178             6.33058              2.8707
        2935         -0.00433557             6.32842             2.86972
        2936           -0.389041             6.32613             2.86875
        2937           -0.499214             6.32381             2.86777
        2938           -0.499214             6.32149              2.8668
        2939            -1.09722             6.31896             2.86582
        2940            -1.09722             6.31644             2.86485
        2941            -1.09722             6.31392             2.86388
        2942           -0.877908             6.31148              2.8629
        2943          -0.0721417             6.30931             2.86193
        2944            -1.03627             6.30681             2.86096
        2945            -1.03627             6.30432             2.85999
        2946           -0.854513             6.30189             2.85902
        2947           -0.854513             6.29946             2.85805
        2948           -0.822671             6.29704             2.85708
        2949            -1.08013             6.29454             2.85612
        2950           -0.259933             6.29232             2.85515
        2951           -0.478101             6.29003             2.85418
        2952           -0.478101             6.28773             2.85322
        2953            -1.04093             6.28525             2.85225
        2954            -1.04093             6.28277             2.85129
        2955            -1.01854              6.2803             2.85032
        2956            -1.08015             6.27781             2.84936
        2957            -1.08015             6.27532              2.8484
        2958           -0.914499             6.27289             2.84743
        2959           -0.914499             6.27046             2.84647
        2960           -0.106419             6.26831             2.84551
        2961          -0.0440728             6.26618             2.84455
        2962          -0.0440728             6.26405             2.84359
        2963            -1.03624             6.26158             2.84263
        2964            -1.03624             6.25912             2.84168
        2965            -1.03624             6.25666             2.84072
        2966           -0.781753             6.25429             2.83976
        2967           -0.514038             6.25201             2.83881
        2968             2.15845             6.25063             2.83785
        2969           -0.314799             6.24842             2.83689
        2970           -0.954025             6.24599             2.83594
        2971           -0.954025             6.24357             2.83499
        2972           -0.954025             6.24115             2.83403
        2973           -0.954025             6.23873             2.83308
        2974           -0.954025             6.23631             2.83213
        2975           -0.954025             6.23389             2.83118
        2976           -0.954025             6.23147             2.83023
        2977           -0.954025             6.22906             2.82928
        2978           -0.109143             6.22693             2.82833
        2979           -0.109143             6.22481             2.82738
        2980           -0.109143             6.22268             2.82643
        2981           -0.109143             6.22056             2.82549
        2982           -0.109143             6.21843             2.82454
        2983           -0.109143             6.21631             2.82359
        2984           -0.109143             6.21419             2.82265
        2985           -0.162371             6.21206              2.8217
        2986           -0.162371             6.20992             2.82076
        2987           -0.426973              6.2077             2.81982
        2988           -0.057632              6.2056             2.81887
        2989           -0.057632             6.20351             2.81793
        2990           -0.933011             6.20112             2.81699
        2991          -0.0265473             6.19904             2.81605
        2992          -0.0265473             6.19696             2.81511
        2993          -0.0265473             6.19488             2.81417
        2994          -0.0265473              6.1928             2.81323
        2995           -0.803358             6.19046             2.81229
        2996           -0.803358             6.18813             2.81135
        2997           -0.803358              6.1858             2.81041
        2998           -0.803358             6.18347             2.80948
        2999           -0.803358             6.18114             2.80854
        3000           -0.803358             6.17881             2.80761
        3001            -0.16716             6.17669             2.80667
        3002            -0.16716             6.17458             2.80574
        3003          -0.0629591              6.1725              2.8048
        3004          -0.0629591             6.17043             2.80387
        3005          -0.0629591             6.16835             2.80294
        3006           -0.886685             6.16601             2.80201
        3007            -1.07477              6.1636             2.80108
        3008            -0.10224             6.16151             2.80015
        3009            -0.10224             6.15943             2.79922
        3010            -0.10224             6.15735             2.79829
        3011            -0.95549             6.15499             2.79736
        3012            -0.95549             6.15263             2.79643
        3013            -0.82909             6.15031              2.7955
        3014            -0.82909               6.148             2.79458
        3015            -0.82909             6.14568             2.79365
        3016            -0.82909             6.14337             2.79273
        3017            -1.10526             6.14097              2.7918
        3018         -0.00279622             6.13893             2.79088
        3019         -0.00279622              6.1369             2.78995
        3020         -0.00279622             6.13486             2.78903
        3021         -0.00279622             6.13283             2.78811
        3022         -0.00279622              6.1308             2.78719
        3023           -0.963044             6.12846             2.78627
        3024          -0.0839036              6.1264             2.78535
        3025          -0.0839036             6.12435             2.78443
        3026          -0.0839036              6.1223             2.78351
        3027             -1.0579             6.11992             2.78259
        3028           -0.230286             6.11783             2.78167
        3029           -0.230286             6.11573             2.78075
        3030           -0.909116             6.11341             2.77983
        3031           -0.733526             6.11115             2.77892
        3032           -0.733526              6.1089               2.778
        3033           -0.733526             6.10664             2.77709
        3034           -0.733526             6.10439             2.77617
        3035         -0.00317613             6.10237             2.77526
        3036         -0.00317613             6.10036             2.77435
        3037         -0.00317613             6.09835             2.77343
        3038         -0.00875964             6.09634             2.77252
        3039         -0.00875964             6.09433             2.77161
        3040           -0.980548             6.09201              2.7707
        3041            -1.07985             6.08965             2.76979
        3042           -0.211897             6.08758             2.76888
        3043           -0.211897             6.08551             2.76797
        3044           -0.211897             6.08344             2.76706
        3045           -0.211897             6.08137             2.76615
        3046            -1.01843             6.07904             2.76525
        3047            -1.10474             6.07668             2.76434
        3048            -1.10474             6.07433             2.76343
        3049           -0.495932             6.07217             2.76253
        3050           -0.711914             6.06995             2.76162
        3051          -0.0203316             6.06795             2.76072
        3052          -0.0203316             6.06596             2.75982
        3053          -0.0203316             6.06396             2.75891
        3054          -0.0203316             6.06197             2.75801
        3055          -0.0203316             6.05998             2.75711
        3056          -0.0203316             6.05799             2.75621
        3057          -0.0522204             6.05599              2.7553
        3058          -0.0249207               6.054              2.7544
        3059          -0.0249207             6.05201              2.7535
        3060          -0.0249207             6.05003             2.75261
        3061          -0.0249207             6.04804             2.75171
        3062          -0.0249207             6.04606             2.75081
        3063          0.00209702             6.04409             2.74991
        3064           -0.342152               6.042             2.74902
        3065          -0.0965838                6.04             2.74812
        3066          -0.0965838               6.038             2.74722
        3067          -0.0965838               6.036             2.74633
        3068            -0.14284             6.03399             2.74543
        3069            -0.14284             6.03197             2.74454
        3070            -0.14284             6.02996             2.74365
        3071          -0.0594908             6.02798             2.74275
        3072          -0.0594908               6.026             2.74186
        3073           -0.878221             6.02375             2.74097
        3074           -0.183303             6.02173             2.74008
        3075          -0.0983661             6.01974             2.73919
        3076           -0.539913             6.01761              2.7383
        3077          -0.0808406             6.01563             2.73741
        3078           -0.204272             6.01361             2.73652
        3079           -0.204272             6.01159             2.73563
        3080          -0.0603379             6.00961             2.73475
        3081          0.00230099             6.00766             2.73386
        3082          0.00230099             6.00572             2.73297
        3083          0.00230099             6.00377             2.73209
        3084           -0.361513              6.0017              2.7312
        3085           -0.361513             5.99964             2.73032
        3086           -0.361513             5.99758             2.72943
        3087          -0.0154564             5.99563             2.72855
        3088          -0.0154564             5.99369             2.72767
        3089           -0.040755             5.99173             2.72679
        3090           -0.873962             5.98951              2.7259
        3091           -0.682111             5.98735             2.72502
        3092           -0.682111              5.9852             2.72414
        3093           -0.927404             5.98296             2.72326
        3094           -0.927404             5.98073             2.72238
        3095           -0.111258             5.97876              2.7215
        3096           -0.201036             5.97676             2.72063
        3097           -0.201036             5.97477             2.71975
        3098           -0.201036             5.97277             2.71887
        3099           -0.201036             5.97078             2.71799
        3100           -0.136567             5.96881             2.71712
        3101           -0.273692              5.9668             2.71624
        3102           -0.273692             5.96479             2.71537
        3103           -0.273692             5.96278             2.71449
        3104           -0.294263             5.96076             2.71362
        3105          -0.0484344             5.95883             2.71275
        3106          -0.0484344             5.95689             2.71187
        3107           -0.815471             5.95471               2.711
        3108           -0.368671             5.95268             2.71013
        3109           -0.395185             5.95064             2.70926
        3110           -0.395185              5.9486             2.70839
        3111           -0.141235             5.94664             2.70752
        3112           -0.386455              5.9446             2.70665
        3113           -0.386455             5.94257             2.70578
        3114           -0.386455             5.94054             2.70491
        3115            -0.73725             5.93839             2.70405
        3116            -0.73725             5.93625             2.70318
        3117           -0.105046             5.93431             2.70231
        3118           -0.105046             5.93238             2.70145
        3119          -0.0720223             5.93045             2.70058
        3120           -0.306161             5.92845             2.69972
        3121           -0.306161             5.92645             2.69885
        3122           -0.557796             5.92438             2.69799
        3123          -0.0102059             5.92248             2.69712
        3124          -0.0102059             5.92058             2.69626
        3125           -0.732401             5.91845              2.6954
        3126           -0.732401             5.91632             2.69454
        3127           -0.670161             5.91421             2.69368
        3128           -0.930038             5.91203             2.69282
        3129           -0.930038             5.90984             2.69196
        3130         0.000910182             5.90795              2.6911
        3131           -0.285945             5.90597             2.69024
        3132           -0.285945               5.904             2.68938
        3133           -0.285945             5.90202             2.68852
        3134           -0.285945             5.90005             2.68767
        3135           -0.285945             5.89807             2.68681
        3136           -0.652274             5.89598             2.68595
        3137           -0.652274              5.8939              2.6851
        3138           -0.652274             5.89181             2.68424
        3139           -0.652274             5.88973             2.68339
        3140           -0.652274             5.88764             2.68254
        3141           -0.788302             5.88552             2.68168
        3142           -0.788302             5.88339             2.68083
        3143           -0.340416             5.88141             2.67998
        3144           -0.220637             5.87947             2.67913
        3145          -0.0032374              5.8776             2.67827
        3146          -0.0032374             5.87573             2.67742
        3147         -0.00860157             5.87386             2.67657
        3148           -0.347591             5.87189             2.67572
        3149           -0.347591             5.86991             2.67488
        3150          -0.0332327             5.86804             2.67403
        3151          -0.0332327             5.86616             2.67318
        3152           -0.618846             5.86411             2.67233
        3153           -0.106377             5.86221             2.67148
        3154           -0.106377             5.86032             2.67064
        3155           -0.106377             5.85843             2.66979
        3156           -0.106377             5.85654             2.66895
        3157           -0.106377             5.85465              2.6681
        3158           -0.789213             5.85255             2.66726
        3159           -0.789213             5.85044             2.66641
        3160           -0.789213             5.84834             2.66557
        3161           -0.789213             5.84624             2.66473
        3162         0.000946331              5.8444             2.66389
        3163         0.000946331             5.84255             2.66305
        3164          -0.0494215             5.84069              2.6622
        3165          -0.0207626             5.83883             2.66136
        3166          -0.0207626             5.83698             2.66052
        3167          -0.0207626             5.83513             2.65968
        3168         -0.00219804             5.83329             2.65885
        3169           -0.542638             5.83128             2.65801
        3170            -0.24583             5.82936             2.65717
        3171            -0.24583             5.82745             2.65633
        3172            -0.24583             5.82553              2.6555
        3173            -0.24583             5.82362             2.65466
        3174             -0.1982             5.82172             2.65382
        3175           0.0340024              5.8199             2.65299
        3176           0.0340024             5.81808             2.65215
        3177           -0.945191             5.81595             2.65132
        3178           -0.945191             5.81382             2.65049
        3179           -0.945191             5.81169             2.64965
        3180            -0.88138             5.80959             2.64882
        3181            -0.88138             5.80749             2.64799
        3182           -0.908383             5.80537             2.64716
        3183           -0.908383             5.80327             2.64633
        3184          0.00188923             5.80144              2.6455
        3185          0.00188923             5.79962             2.64467
        3186          0.00188923              5.7978             2.64384
        3187          0.00188923             5.79598             2.64301
        3188          0.00188923             5.79417             2.64218
        3189          0.00188923             5.79235             2.64135
        3190          0.00188923             5.79053             2.64052
        3191              -1.095             5.78838              2.6397
        3192           -0.971346             5.78626             2.63887
        3193           -0.369445             5.78433             2.63805
        3194           -0.369445              5.7824             2.63722
        3195            -1.01361             5.78028              2.6364
        3196            -1.01361             5.77815             2.63557
        3197           -0.930941             5.77605             2.63475
        3198         -0.00342109             5.77425             2.63393
        3199           -0.687375             5.77223              2.6331
        3200           -0.687375             5.77021             2.63228
        3201          -0.0205428              5.7684             2.63146
        3202          -0.0205428             5.76659             2.63064
        3203           -0.138546             5.76475             2.62982
        3204           -0.708175             5.76273               2.629
        3205           -0.595807             5.76074             2.62818
        3206           -0.801124              5.7587             2.62736
        3207           -0.801124             5.75665             2.62654
        3208            -1.07075             5.75452             2.62572
        3209        -0.000327746             5.75273             2.62491
        3210        -0.000327746             5.75094             2.62409
        3211           -0.174792             5.74909             2.62327
        3212           -0.174792             5.74725             2.62246
        3213           -0.099092             5.74543             2.62164
        3214           -0.099092             5.74361             2.62082
        3215           -0.099092             5.74179             2.62001
        3216           -0.099092             5.73998              2.6192
        3217           -0.099092             5.73816             2.61838
        3218           -0.099092             5.73635             2.61757
        3219           -0.041755             5.73455             2.61676
        3220          -0.0739912             5.73275             2.61594
        3221         -0.00750237             5.73097             2.61513
        3222         -0.00750237             5.72918             2.61432
        3223         -0.00750237              5.7274             2.61351
        3224         -0.00750237             5.72563              2.6127
        3225         -0.00750237             5.72385             2.61189
        3226         -0.00750237             5.72207             2.61108
        3227         -0.00750237              5.7203             2.61027
        3228         -0.00750237             5.71852             2.60947
        3229         -0.00750237             5.71675             2.60866
        3230           -0.491148             5.71483             2.60785
        3231           -0.491148             5.71291             2.60705
        3232           -0.491148             5.71099             2.60624
        3233           -0.958876             5.70892             2.60543
        3234          -0.0925448             5.70713             2.60463
        3235          -0.0237212             5.70536             2.60382
        3236          -0.0237212             5.70359             2.60302
        3237          -0.0237212             5.70182             2.60222
        3238          -0.0237212             5.70005             2.60141
        3239          -0.0237212             5.69828             2.60061
        3240          -0.0237212             5.69652             2.59981
        3241          -0.0237212             5.69475             2.59901
        3242          -0.0237212             5.69299             2.59821
        3243           -0.745107               5.691             2.59741
        3244           -0.490261              5.6891             2.59661
        3245           -0.490261             5.68719             2.59581
        3246           -0.683982             5.68523             2.59501
        3247           -0.295854             5.68339             2.59421
        3248           -0.505606             5.68148             2.59341
        3249           -0.594083             5.67955             2.59261
        3250           -0.594083             5.67762             2.59182
        3251           -0.594083             5.67569             2.59102
        3252           -0.232809             5.67387             2.59022
        3253           -0.712205             5.67191             2.58943
        3254           -0.044551             5.67015             2.58863
        3255           -0.044551              5.6684             2.58784
        3256           -0.617766             5.66647             2.58705
        3257           -0.562647             5.66456             2.58625
        3258           -0.812579             5.66257             2.58546
        3259           -0.102814              5.6608             2.58467
        3260           -0.102814             5.65903             2.58387
        3261         -0.00820917             5.65729             2.58308
        3262         -0.00820917             5.65556             2.58229
        3263           -0.162323             5.65377              2.5815
        3264           -0.824038             5.65179             2.58071
        3265         -0.00805098             5.65005             2.57992
        3266           -0.422381              5.6482             2.57913
        3267            -1.08507             5.64613             2.57834
        3268           -0.889002             5.64413             2.57755
        3269            -1.03924             5.64209             2.57677
        3270            -1.03924             5.64005             2.57598
        3271            -1.03924               5.638             2.57519
        3272            -1.09819             5.63595             2.57441
        3273            -1.09819             5.63389             2.57362
        3274            -1.09819             5.63183             2.57283
        3275          0.00225093             5.63011             2.57205
        3276          0.00225093              5.6284             2.57127
        3277          0.00225093             5.62668             2.57048
        3278          0.00225093             5.62496              2.5697
        3279          0.00225093             5.62325             2.56891
        3280          0.00225093             5.62153             2.56813
        3281          0.00225093             5.61982             2.56735
        3282           -0.240232             5.61804             2.56657
        3283           -0.240232             5.61625             2.56579
        3284           -0.240232             5.61447             2.56501
        3285          -0.0305751             5.61275             2.56423
        3286           -0.221628             5.61097             2.56345
        3287           -0.221628              5.6092             2.56267
        3288           -0.221628             5.60743             2.56189
        3289           -0.221628             5.60565             2.56111
        3290           -0.437005             5.60382             2.56033
        3291           -0.437005             5.60198             2.55955
        3292           -0.985604             5.59998             2.55878
        3293           -0.368038             5.59817               2.558
        3294           -0.368038             5.59636             2.55723
        3295            -1.01306             5.59435             2.55645
        3296           -0.889968             5.59238             2.55568
        3297           -0.889968             5.59042              2.5549
        3298           -0.889968             5.58845             2.55413
        3299           -0.262612             5.58668             2.55335
        3300           -0.262612             5.58491             2.55258
        3301           -0.624335             5.58303             2.55181
        3302           -0.624335             5.58115             2.55104
        3303           -0.624335             5.57927             2.55026
        3304           -0.624335             5.57739             2.54949
        3305           -0.624335             5.57551             2.54872
        3306           -0.222664             5.57376             2.54795
        3307           -0.127298             5.57204             2.54718
        3308           -0.127298             5.57031             2.54641
        3309           -0.731213             5.56841             2.54564
        3310           -0.106146             5.56669             2.54488
        3311            -1.08409             5.56469             2.54411
        3312           -0.708951             5.56279             2.54334
        3313          -0.0390603              5.5611             2.54257
        3314           -0.380396             5.55931             2.54181
        3315           -0.649557             5.55743             2.54104
        3316           -0.649557             5.55556             2.54027
        3317           -0.649557             5.55369             2.53951
        3318           -0.196136             5.55196             2.53874
        3319           -0.196136             5.55023             2.53798
