#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         325            -7.56944            -7.49192           0.0193582
         326            -7.57037            -7.49216           0.0193003
         327            -7.57297            -7.49241           0.0192429
         328            -7.57498            -7.49266           0.0191858
         329            -7.57608            -7.49291           0.0191292
         330            -7.57884            -7.49317            0.019073
         331            -7.58001            -7.49343           0.0190172
         332            -7.58218             -7.4937           0.0189618
         333            -7.58371            -7.49397           0.0189068
         334            -7.58589            -7.49425           0.0188522
         335            -7.58806            -7.49453            0.018798
         336            -7.58956            -7.49481           0.0187441
         337            -7.59199             -7.4951           0.0186907
         338            -7.59502            -7.49539           0.0186378
         339             -7.5967            -7.49569           0.0185852
         340             -7.5983            -7.49599            0.018533
         341            -7.60013             -7.4963           0.0184812
         342            -7.60122            -7.49661           0.0184297
         343            -7.60317            -7.49692           0.0183785
         344            -7.60435            -7.49723           0.0183278
         345            -7.60443            -7.49754           0.0182773
         346            -7.60438            -7.49785           0.0182271
         347            -7.60451            -7.49816           0.0181771
         348            -7.60546            -7.49846           0.0181275
         349            -7.60561            -7.49877           0.0180782
         350            -7.60592            -7.49908           0.0180291
         351            -7.60639            -7.49938           0.0179803
         352            -7.60604            -7.49969           0.0179318
         353            -7.60586            -7.49999           0.0178835
         354            -7.60551            -7.50028           0.0178355
         355            -7.60467            -7.50058           0.0177877
         356            -7.60431            -7.50087           0.0177401
         357            -7.60282            -7.50116           0.0176927
         358            -7.60181            -7.50144           0.0176455
         359            -7.60065            -7.50171           0.0175985
         360            -7.59965            -7.50199           0.0175518
         361            -7.59819            -7.50225           0.0175052
         362             -7.5969            -7.50251           0.0174588
         363            -7.59386            -7.50276           0.0174125
         364            -7.59166            -7.50301           0.0173663
         365            -7.58933            -7.50325           0.0173204
         366             -7.5872            -7.50348           0.0172746
         367             -7.5843             -7.5037           0.0172289
         368            -7.58259            -7.50391           0.0171834
         369            -7.57884            -7.50411           0.0171381
         370            -7.57629            -7.50431           0.0170928
         371            -7.57366            -7.50449           0.0170478
         372            -7.57126            -7.50467           0.0170029
         373             -7.5688            -7.50485           0.0169582
         374             -7.5666            -7.50501           0.0169137
         375            -7.56339            -7.50517           0.0168693
         376            -7.56177            -7.50532           0.0168251
         377            -7.55949            -7.50546           0.0167811
         378            -7.55721             -7.5056           0.0167372
         379            -7.55331            -7.50572           0.0166935
         380            -7.55042            -7.50584             0.01665
         381            -7.54788            -7.50595           0.0166067
         382            -7.54444            -7.50605           0.0165635
         383            -7.54203            -7.50615           0.0165205
         384            -7.53938            -7.50623           0.0164777
         385            -7.53716            -7.50631           0.0164351
         386            -7.53505            -7.50639           0.0163927
         387             -7.5321            -7.50645           0.0163505
         388            -7.53027            -7.50652           0.0163085
         389            -7.52728            -7.50657           0.0162666
         390            -7.52641            -7.50662            0.016225
         391            -7.52408            -7.50666           0.0161836
         392            -7.52192             -7.5067           0.0161423
         393            -7.52027            -7.50674           0.0161013
         394            -7.52075            -7.50677           0.0160605
         395            -7.52108            -7.50681           0.0160199
         396            -7.52063            -7.50684           0.0159794
         397            -7.52132            -7.50688           0.0159392
         398            -7.52121            -7.50692           0.0158992
         399            -7.52063            -7.50695           0.0158594
         400            -7.52021            -7.50698           0.0158198
         401            -7.52027            -7.50702           0.0157804
         402            -7.51918            -7.50705           0.0157412
         403            -7.51952            -7.50708           0.0157021
         404            -7.52031            -7.50711           0.0156633
         405            -7.52027            -7.50714           0.0156247
         406             -7.5213            -7.50718           0.0155862
         407             -7.5218            -7.50722            0.015548
         408             -7.5224            -7.50725           0.0155099
