#     BLOCK:          ACTUAL_KE:             KE_AVE:              ERROR:
        3814             1.17945             1.20315          0.00194042
        3815             1.18006             1.20314          0.00193992
        3816             1.18089             1.20314          0.00193942
        3817             1.18195             1.20313          0.00193892
        3818             1.18324             1.20313          0.00193842
        3819             1.18475             1.20312          0.00193792
        3820             1.18648             1.20312          0.00193742
        3821             1.18843             1.20311          0.00193692
        3822             1.19057             1.20311          0.00193641
        3823             1.19291             1.20311          0.00193591
        3824             1.19543             1.20311           0.0019354
        3825             1.19812              1.2031           0.0019349
        3826             1.20094              1.2031          0.00193439
        3827              1.2039              1.2031          0.00193389
        3828             1.20696             1.20311          0.00193338
        3829              1.2101             1.20311          0.00193288
        3830              1.2133             1.20311          0.00193237
        3831             1.21654             1.20311          0.00193187
        3832             1.21977             1.20312          0.00193137
        3833             1.22299             1.20312          0.00193088
        3834             1.22614             1.20313          0.00193038
        3835             1.22922             1.20314          0.00192989
        3836             1.23219             1.20314           0.0019294
        3837             1.23501             1.20315          0.00192892
        3838             1.23767             1.20316          0.00192844
        3839             1.24013             1.20317          0.00192796
        3840             1.24239             1.20318          0.00192748
        3841              1.2444             1.20319          0.00192701
        3842             1.24616              1.2032          0.00192654
        3843             1.24765             1.20321          0.00192607
        3844             1.24885             1.20323          0.00192561
        3845             1.24976             1.20324          0.00192515
        3846             1.25036             1.20325          0.00192469
        3847             1.25064             1.20326          0.00192422
        3848              1.2506             1.20327          0.00192376
        3849             1.25025             1.20329           0.0019233
        3850             1.24958              1.2033          0.00192284
        3851             1.24861             1.20331          0.00192238
        3852             1.24734             1.20332          0.00192191
        3853             1.24579             1.20333          0.00192145
        3854             1.24397             1.20334          0.00192098
        3855              1.2419             1.20335           0.0019205
        3856             1.23959             1.20336          0.00192003
        3857             1.23707             1.20337          0.00191955
        3858             1.23436             1.20338          0.00191907
        3859             1.23149             1.20339          0.00191859
        3860             1.22847             1.20339           0.0019181
        3861             1.22533              1.2034          0.00191761
        3862              1.2221              1.2034          0.00191712
        3863             1.21881             1.20341          0.00191663
        3864             1.21548             1.20341          0.00191614
        3865             1.21215             1.20341          0.00191564
        3866             1.20884             1.20341          0.00191515
        3867             1.20557             1.20342          0.00191465
        3868             1.20236             1.20342          0.00191416
        3869             1.19925             1.20341          0.00191366
        3870             1.19627             1.20341          0.00191317
        3871             1.19342             1.20341          0.00191268
        3872             1.19075             1.20341          0.00191218
        3873             1.18825              1.2034          0.00191169
        3874             1.18597              1.2034          0.00191121
        3875             1.18391             1.20339          0.00191072
        3876              1.1821             1.20339          0.00191024
        3877             1.18055             1.20338          0.00190975
        3878             1.17928             1.20338          0.00190927
        3879              1.1783             1.20337          0.00190879
        3880             1.17761             1.20336          0.00190831
        3881             1.17723             1.20336          0.00190783
        3882             1.17717             1.20335          0.00190735
        3883             1.17743             1.20334          0.00190687
        3884               1.178             1.20334          0.00190639
        3885             1.17889             1.20333          0.00190591
        3886              1.1801             1.20332          0.00190543
        3887             1.18162             1.20332          0.00190495
        3888             1.18343             1.20331          0.00190446
        3889             1.18553             1.20331          0.00190398
        3890              1.1879              1.2033          0.00190349
        3891             1.19051              1.2033          0.00190301
        3892             1.19335              1.2033          0.00190252
        3893             1.19639              1.2033          0.00190203
        3894             1.19961              1.2033          0.00190154
        3895             1.20298              1.2033          0.00190105
        3896             1.20648              1.2033          0.00190057
        3897             1.21007              1.2033          0.00190008
        3898             1.21372              1.2033          0.00189959
        3899             1.21741              1.2033          0.00189911
        3900             1.22109             1.20331          0.00189863
        3901             1.22475             1.20331          0.00189815
        3902             1.22835             1.20332          0.00189767
        3903             1.23187             1.20333           0.0018972
        3904             1.23528             1.20334          0.00189673
        3905             1.23855             1.20335          0.00189627
        3906             1.24167             1.20335          0.00189581
        3907             1.24461             1.20337          0.00189535
        3908             1.24736             1.20338           0.0018949
        3909             1.24989             1.20339          0.00189446
        3910              1.2522              1.2034          0.00189401
        3911             1.25426             1.20341          0.00189357
        3912             1.25607             1.20343          0.00189314
        3913             1.25762             1.20344           0.0018927
        3914              1.2589             1.20346          0.00189227
        3915              1.2599             1.20347          0.00189184
        3916             1.26062             1.20348          0.00189142
        3917             1.26107              1.2035          0.00189099
        3918             1.26125             1.20351          0.00189057
        3919             1.26116             1.20353          0.00189014
        3920             1.26081             1.20354          0.00188972
        3921             1.26021             1.20356          0.00188929
        3922             1.25937             1.20357          0.00188886
        3923             1.25829             1.20359          0.00188843
        3924               1.257              1.2036            0.001888
        3925             1.25551             1.20361          0.00188756
        3926             1.25382             1.20363          0.00188713
        3927             1.25195             1.20364          0.00188669
        3928             1.24993             1.20365          0.00188624
        3929             1.24776             1.20366           0.0018858
        3930             1.24546             1.20367          0.00188535
        3931             1.24306             1.20368          0.00188489
        3932             1.24055             1.20369          0.00188444
        3933             1.23797              1.2037          0.00188398
        3934             1.23533             1.20371          0.00188352
        3935             1.23265             1.20372          0.00188305
        3936             1.22993             1.20372          0.00188259
        3937             1.22719             1.20373          0.00188212
        3938             1.22444             1.20373          0.00188165
        3939             1.22169             1.20374          0.00188117
        3940             1.21896             1.20374           0.0018807
        3941             1.21624             1.20374          0.00188023
        3942             1.21357             1.20375          0.00187975
        3943             1.21093             1.20375          0.00187927
        3944             1.20834             1.20375           0.0018788
        3945             1.20579             1.20375          0.00187832
        3946              1.2033             1.20375          0.00187785
        3947             1.20086             1.20375          0.00187737
        3948             1.19847             1.20375           0.0018769
        3949             1.19614             1.20375          0.00187642
        3950             1.19387             1.20374          0.00187595
        3951             1.19164             1.20374          0.00187548
        3952             1.18948             1.20374            0.001875
        3953             1.18736             1.20373          0.00187453
        3954             1.18531             1.20373          0.00187407
        3955             1.18331             1.20372           0.0018736
        3956             1.18135             1.20372          0.00187313
        3957             1.17946             1.20371          0.00187267
        3958             1.17761              1.2037          0.00187221
        3959             1.17582              1.2037          0.00187175
        3960             1.17409             1.20369          0.00187129
        3961             1.17241             1.20368          0.00187084
        3962             1.17078             1.20367          0.00187038
        3963             1.16921             1.20367          0.00186993
        3964              1.1677             1.20366          0.00186948
        3965             1.16624             1.20365          0.00186903
        3966             1.16484             1.20364          0.00186859
        3967             1.16351             1.20363          0.00186814
        3968             1.16224             1.20362           0.0018677
        3969             1.16104             1.20361          0.00186726
        3970             1.15991             1.20359          0.00186682
        3971             1.15885             1.20358          0.00186639
        3972             1.15787             1.20357          0.00186595
        3973             1.15697             1.20356          0.00186552
        3974             1.15616             1.20355          0.00186509
        3975             1.15544             1.20354          0.00186466
        3976             1.15483             1.20352          0.00186423
        3977             1.15434             1.20351           0.0018638
        3978             1.15396              1.2035          0.00186338
        3979             1.15372             1.20349          0.00186295
        3980             1.15362             1.20347          0.00186252
        3981             1.15369             1.20346           0.0018621
        3982             1.15392             1.20345          0.00186167
        3983             1.15433             1.20344          0.00186125
        3984             1.15493             1.20342          0.00186082
        3985             1.15573             1.20341          0.00186039
        3986             1.15675              1.2034          0.00185996
        3987             1.15799             1.20339          0.00185953
        3988             1.15946             1.20338           0.0018591
        3989             1.16118             1.20337          0.00185866
        3990             1.16313             1.20336          0.00185822
        3991             1.16533             1.20335          0.00185778
        3992             1.16778             1.20334          0.00185734
        3993             1.17047             1.20333          0.00185689
        3994             1.17339             1.20332          0.00185644
        3995             1.17655             1.20332          0.00185599
        3996             1.17992             1.20331          0.00185553
        3997              1.1835             1.20331          0.00185507
        3998             1.18727              1.2033          0.00185461
        3999             1.19122              1.2033          0.00185415
        4000             1.19532              1.2033          0.00185369
        4001             1.19955              1.2033          0.00185323
        4002              1.2039              1.2033          0.00185276
        4003             1.20833              1.2033           0.0018523
        4004             1.21283              1.2033          0.00185184
        4005             1.21737              1.2033          0.00185138
        4006             1.22192             1.20331          0.00185093
        4007             1.22647             1.20331          0.00185047
        4008             1.23098             1.20332          0.00185002
        4009             1.23545             1.20333          0.00184958
        4010             1.23984             1.20334          0.00184914
        4011             1.24414             1.20335          0.00184871
        4012             1.24833             1.20336          0.00184828
        4013             1.25238             1.20337          0.00184786
        4014             1.25629             1.20339          0.00184745
        4015             1.26003              1.2034          0.00184704
        4016              1.2636             1.20341          0.00184664
        4017             1.26698             1.20343          0.00184625
        4018             1.27015             1.20345          0.00184586
        4019              1.2731             1.20346          0.00184549
        4020             1.27583             1.20348          0.00184512
        4021             1.27832              1.2035          0.00184475
        4022             1.28057             1.20352          0.00184439
        4023             1.28256             1.20354          0.00184404
        4024             1.28429             1.20356          0.00184369
        4025             1.28574             1.20358          0.00184334
        4026             1.28692              1.2036            0.001843
        4027             1.28782             1.20362          0.00184266
        4028             1.28843             1.20364          0.00184233
        4029             1.28874             1.20366          0.00184199
        4030             1.28875             1.20368          0.00184165
        4031             1.28846             1.20371          0.00184132
        4032             1.28786             1.20373          0.00184098
        4033             1.28695             1.20375          0.00184064
        4034             1.28571             1.20377          0.00184029
        4035             1.28416             1.20379          0.00183995
        4036             1.28229             1.20381          0.00183959
        4037             1.28009             1.20383          0.00183923
        4038             1.27758             1.20384          0.00183887
        4039             1.27476             1.20386           0.0018385
        4040             1.27164             1.20388          0.00183812
        4041             1.26822             1.20389          0.00183773
        4042             1.26451             1.20391          0.00183734
        4043             1.26051             1.20392          0.00183694
        4044             1.25624             1.20394          0.00183653
        4045             1.25172             1.20395          0.00183611
        4046             1.24697             1.20396          0.00183569
        4047             1.24199             1.20397          0.00183526
        4048             1.23682             1.20398          0.00183483
        4049             1.23148             1.20398          0.00183438
        4050             1.22599             1.20399          0.00183394
        4051             1.22038             1.20399          0.00183349
        4052             1.21468               1.204          0.00183304
        4053             1.20892               1.204          0.00183259
        4054             1.20313               1.204          0.00183214
        4055             1.19733             1.20399          0.00183169
        4056             1.19158             1.20399          0.00183124
        4057             1.18588             1.20399          0.00183079
        4058             1.18028             1.20398          0.00183035
        4059             1.17481             1.20397          0.00182991
        4060              1.1695             1.20397          0.00182948
        4061             1.16439             1.20396          0.00182906
        4062              1.1595             1.20394          0.00182864
        4063             1.15486             1.20393          0.00182823
        4064             1.15051             1.20392          0.00182783
        4065             1.14647             1.20391          0.00182743
        4066             1.14276             1.20389          0.00182704
        4067             1.13942             1.20387          0.00182666
        4068             1.13646             1.20386          0.00182629
        4069              1.1339             1.20384          0.00182592
        4070             1.13175             1.20382          0.00182556
        4071             1.13003              1.2038           0.0018252
        4072             1.12875             1.20379          0.00182485
        4073             1.12791             1.20377          0.00182449
        4074             1.12753             1.20375          0.00182414
        4075             1.12759             1.20373          0.00182379
        4076             1.12809             1.20371          0.00182344
        4077             1.12904             1.20369          0.00182308
        4078             1.13041             1.20368          0.00182272
        4079             1.13219             1.20366          0.00182236
        4080             1.13438             1.20364          0.00182199
        4081             1.13694             1.20362          0.00182162
        4082             1.13986             1.20361          0.00182124
        4083             1.14312             1.20359          0.00182085
        4084             1.14669             1.20358          0.00182046
        4085             1.15054             1.20357          0.00182006
        4086             1.15464             1.20356          0.00181966
        4087             1.15895             1.20354          0.00181924
        4088             1.16346             1.20353          0.00181882
        4089             1.16812             1.20353           0.0018184
        4090             1.17291             1.20352          0.00181797
        4091              1.1778             1.20351          0.00181754
        4092             1.18275             1.20351           0.0018171
        4093             1.18774              1.2035          0.00181666
        4094             1.19274              1.2035          0.00181622
        4095             1.19771              1.2035          0.00181578
        4096             1.20264              1.2035          0.00181533
        4097             1.20749              1.2035          0.00181489
        4098             1.21224              1.2035          0.00181445
        4099             1.21687             1.20351          0.00181401
        4100             1.22135             1.20351          0.00181357
        4101             1.22567             1.20352          0.00181314
        4102             1.22981             1.20352          0.00181271
        4103             1.23375             1.20353          0.00181228
        4104             1.23747             1.20354          0.00181186
        4105             1.24096             1.20355          0.00181144
        4106              1.2442             1.20356          0.00181102
        4107             1.24718             1.20357          0.00181061
        4108             1.24989             1.20358          0.00181021
        4109             1.25232             1.20359          0.00180981
        4110             1.25447              1.2036          0.00180941
        4111             1.25631             1.20362          0.00180901
        4112             1.25786             1.20363          0.00180862
        4113             1.25909             1.20364          0.00180823
        4114             1.26002             1.20366          0.00180785
        4115             1.26064             1.20367          0.00180746
        4116             1.26095             1.20368          0.00180707
        4117             1.26096              1.2037          0.00180669
        4118             1.26068             1.20371           0.0018063
        4119              1.2601             1.20372          0.00180592
        4120             1.25923             1.20374          0.00180553
        4121              1.2581             1.20375          0.00180514
        4122              1.2567             1.20376          0.00180475
        4123             1.25505             1.20378          0.00180435
        4124             1.25317             1.20379          0.00180395
        4125             1.25107              1.2038          0.00180355
        4126             1.24877             1.20381          0.00180315
        4127             1.24631             1.20382          0.00180274
        4128             1.24368             1.20383          0.00180233
        4129             1.24093             1.20384          0.00180192
        4130             1.23806             1.20385           0.0018015
        4131              1.2351             1.20386          0.00180108
        4132             1.23207             1.20386          0.00180066
        4133             1.22899             1.20387          0.00180023
        4134              1.2259             1.20387           0.0017998
        4135             1.22281             1.20388          0.00179937
        4136             1.21974             1.20388          0.00179894
        4137             1.21671             1.20389          0.00179851
        4138             1.21375             1.20389          0.00179808
        4139             1.21088             1.20389          0.00179764
        4140             1.20811             1.20389          0.00179721
        4141             1.20546             1.20389          0.00179677
        4142             1.20296             1.20389          0.00179634
        4143             1.20061             1.20389          0.00179591
        4144             1.19842             1.20389          0.00179547
        4145             1.19642             1.20389          0.00179504
        4146              1.1946             1.20388          0.00179461
        4147             1.19296             1.20388          0.00179418
        4148             1.19152             1.20388          0.00179375
        4149             1.19028             1.20388          0.00179332
        4150             1.18923             1.20387          0.00179289
        4151             1.18837             1.20387          0.00179246
        4152              1.1877             1.20386          0.00179204
        4153             1.18721             1.20386          0.00179161
        4154             1.18689             1.20386          0.00179118
        4155             1.18673             1.20385          0.00179076
        4156             1.18672             1.20385          0.00179033
        4157             1.18685             1.20384           0.0017899
        4158              1.1871             1.20384          0.00178948
        4159             1.18746             1.20384          0.00178905
        4160             1.18792             1.20383          0.00178863
        4161             1.18847             1.20383           0.0017882
        4162             1.18908             1.20383          0.00178777
        4163             1.18974             1.20382          0.00178735
        4164             1.19045             1.20382          0.00178692
        4165             1.19118             1.20382           0.0017865
        4166             1.19191             1.20381          0.00178607
        4167             1.19265             1.20381          0.00178564
        4168             1.19338             1.20381          0.00178522
        4169             1.19408             1.20381          0.00178479
        4170             1.19477              1.2038          0.00178436
        4171             1.19543              1.2038          0.00178394
        4172             1.19605              1.2038          0.00178351
        4173             1.19664              1.2038          0.00178308
        4174              1.1972              1.2038          0.00178266
        4175             1.19772             1.20379          0.00178223
        4176             1.19821             1.20379           0.0017818
        4177             1.19867             1.20379          0.00178138
        4178             1.19912             1.20379          0.00178095
        4179             1.19955             1.20379          0.00178053
        4180             1.19997             1.20379           0.0017801
        4181              1.2004             1.20379          0.00177967
        4182             1.20083             1.20379          0.00177925
        4183             1.20127             1.20379          0.00177882
        4184             1.20173             1.20379           0.0017784
        4185              1.2022             1.20379          0.00177797
        4186              1.2027             1.20379          0.00177755
        4187             1.20323             1.20379          0.00177712
        4188             1.20378             1.20379           0.0017767
        4189             1.20437             1.20379          0.00177628
        4190             1.20498             1.20379          0.00177585
        4191             1.20562             1.20379          0.00177543
        4192             1.20628             1.20379            0.001775
        4193             1.20695             1.20379          0.00177458
        4194             1.20762             1.20379          0.00177416
        4195             1.20829             1.20379          0.00177374
        4196             1.20895             1.20379          0.00177331
        4197             1.20958             1.20379          0.00177289
        4198             1.21018             1.20379          0.00177247
        4199             1.21074              1.2038          0.00177205
        4200             1.21125              1.2038          0.00177163
        4201             1.21169              1.2038          0.00177121
        4202             1.21206              1.2038          0.00177079
        4203             1.21235              1.2038          0.00177037
        4204             1.21255             1.20381          0.00176995
        4205             1.21265             1.20381          0.00176953
        4206             1.21265             1.20381          0.00176911
        4207             1.21254             1.20381          0.00176869
        4208             1.21232             1.20381          0.00176827
        4209             1.21198             1.20382          0.00176785
        4210             1.21152             1.20382          0.00176743
        4211             1.21095             1.20382          0.00176701
        4212             1.21027             1.20382          0.00176659
        4213             1.20947             1.20382          0.00176617
        4214             1.20857             1.20382          0.00176576
        4215             1.20757             1.20382          0.00176534
        4216             1.20648             1.20382          0.00176492
        4217             1.20531             1.20382           0.0017645
        4218             1.20406             1.20382          0.00176408
        4219             1.20275             1.20382          0.00176366
        4220             1.20139             1.20382          0.00176325
        4221             1.19998             1.20382          0.00176283
        4222             1.19854             1.20382          0.00176241
        4223             1.19707             1.20382          0.00176199
        4224             1.19559             1.20382          0.00176158
        4225              1.1941             1.20382          0.00176116
        4226             1.19261             1.20381          0.00176075
        4227             1.19113             1.20381          0.00176033
        4228             1.18967             1.20381          0.00175992
        4229             1.18823              1.2038          0.00175951
        4230             1.18682              1.2038           0.0017591
        4231             1.18545             1.20379          0.00175869
        4232             1.18411             1.20379          0.00175828
        4233             1.18281             1.20379          0.00175787
        4234             1.18155             1.20378          0.00175746
        4235             1.18032             1.20377          0.00175706
        4236             1.17913             1.20377          0.00175665
        4237             1.17797             1.20376          0.00175625
        4238             1.17685             1.20376          0.00175584
        4239             1.17576             1.20375          0.00175544
        4240              1.1747             1.20374          0.00175504
        4241             1.17367             1.20374          0.00175464
        4242             1.17267             1.20373          0.00175424
        4243              1.1717             1.20372          0.00175385
        4244             1.17074             1.20371          0.00175345
        4245              1.1698             1.20371          0.00175305
        4246             1.16888              1.2037          0.00175266
        4247             1.16796             1.20369          0.00175227
        4248             1.16705             1.20368          0.00175188
        4249             1.16614             1.20367          0.00175149
        4250             1.16523             1.20366           0.0017511
        4251             1.16432             1.20365          0.00175071
        4252              1.1634             1.20364          0.00175032
        4253             1.16248             1.20363          0.00174994
        4254             1.16155             1.20362          0.00174956
        4255             1.16062             1.20361          0.00174917
        4256             1.15968              1.2036          0.00174879
        4257             1.15874             1.20359          0.00174842
        4258              1.1578             1.20358          0.00174804
        4259             1.15686             1.20357          0.00174766
        4260             1.15593             1.20356          0.00174729
        4261             1.15501             1.20355          0.00174691
        4262              1.1541             1.20354          0.00174654
        4263             1.15321             1.20353          0.00174617
        4264             1.15234             1.20351           0.0017458
        4265              1.1515              1.2035          0.00174544
        4266             1.15069             1.20349          0.00174507
        4267             1.14993             1.20348          0.00174471
        4268             1.14921             1.20346          0.00174435
        4269             1.14855             1.20345          0.00174399
        4270             1.14795             1.20344          0.00174363
        4271             1.14742             1.20342          0.00174327
        4272             1.14698             1.20341          0.00174291
        4273             1.14662              1.2034          0.00174255
        4274             1.14636             1.20338          0.00174219
        4275             1.14621             1.20337          0.00174184
        4276             1.14618             1.20336          0.00174148
        4277             1.14627             1.20334          0.00174113
        4278              1.1465             1.20333          0.00174077
        4279             1.14687             1.20332          0.00174041
        4280             1.14739              1.2033          0.00174006
        4281             1.14807             1.20329           0.0017397
        4282             1.14891             1.20328          0.00173934
        4283             1.14992             1.20327          0.00173898
        4284              1.1511             1.20325          0.00173861
        4285             1.15247             1.20324          0.00173825
        4286             1.15401             1.20323          0.00173788
        4287             1.15574             1.20322          0.00173751
        4288             1.15766             1.20321          0.00173714
        4289             1.15976              1.2032          0.00173676
        4290             1.16204             1.20319          0.00173638
        4291             1.16451             1.20318            0.001736
        4292             1.16715             1.20317          0.00173562
        4293             1.16998             1.20316          0.00173523
        4294             1.17297             1.20316          0.00173484
        4295             1.17612             1.20315          0.00173445
        4296             1.17943             1.20315          0.00173405
        4297             1.18288             1.20314          0.00173366
        4298             1.18647             1.20314          0.00173326
        4299             1.19019             1.20313          0.00173286
        4300             1.19402             1.20313          0.00173245
        4301             1.19796             1.20313          0.00173205
        4302             1.20198             1.20313          0.00173165
        4303             1.20607             1.20313          0.00173125
        4304             1.21022             1.20313          0.00173085
        4305             1.21441             1.20314          0.00173045
        4306             1.21863             1.20314          0.00173005
        4307             1.22285             1.20314          0.00172965
        4308             1.22705             1.20315          0.00172926
        4309             1.23123             1.20316          0.00172887
        4310             1.23536             1.20316          0.00172849
        4311             1.23941             1.20317           0.0017281
        4312             1.24337             1.20318          0.00172773
        4313             1.24722             1.20319          0.00172736
        4314             1.25093              1.2032          0.00172699
        4315              1.2545             1.20321          0.00172663
        4316             1.25788             1.20323          0.00172628
        4317             1.26107             1.20324          0.00172593
        4318             1.26405             1.20325          0.00172559
        4319             1.26679             1.20327          0.00172525
        4320             1.26928             1.20328          0.00172492
        4321             1.27151              1.2033           0.0017246
        4322             1.27346             1.20332          0.00172427
        4323             1.27511             1.20333          0.00172395
        4324             1.27646             1.20335          0.00172364
        4325             1.27751             1.20337          0.00172332
        4326             1.27824             1.20338          0.00172301
        4327             1.27866              1.2034           0.0017227
        4328             1.27878             1.20342          0.00172239
        4329             1.27859             1.20344          0.00172208
        4330             1.27811             1.20345          0.00172177
        4331             1.27735             1.20347          0.00172146
        4332             1.27632             1.20349          0.00172114
        4333             1.27502              1.2035          0.00172083
        4334             1.27348             1.20352           0.0017205
        4335             1.27172             1.20354          0.00172018
        4336             1.26974             1.20355          0.00171985
        4337             1.26756             1.20357          0.00171952
        4338             1.26522             1.20358          0.00171918
        4339             1.26272             1.20359          0.00171884
        4340             1.26008             1.20361          0.00171849
        4341             1.25733             1.20362          0.00171814
        4342             1.25447             1.20363          0.00171778
        4343             1.25152             1.20364          0.00171742
        4344              1.2485             1.20365          0.00171706
        4345             1.24543             1.20366          0.00171669
        4346             1.24232             1.20367          0.00171632
        4347             1.23917             1.20368          0.00171594
        4348               1.236             1.20369          0.00171556
        4349              1.2328             1.20369          0.00171518
        4350             1.22959              1.2037           0.0017148
        4351             1.22637              1.2037          0.00171441
        4352             1.22314             1.20371          0.00171402
        4353              1.2199             1.20371          0.00171363
        4354             1.21665             1.20372          0.00171324
        4355              1.2134             1.20372          0.00171285
        4356             1.21013             1.20372          0.00171246
        4357             1.20685             1.20372          0.00171207
        4358             1.20355             1.20372          0.00171167
        4359             1.20023             1.20372          0.00171128
        4360             1.19688             1.20372          0.00171089
        4361             1.19351             1.20372           0.0017105
        4362             1.19011             1.20371          0.00171011
        4363             1.18669             1.20371          0.00170972
        4364             1.18324              1.2037          0.00170934
        4365             1.17976              1.2037          0.00170895
        4366             1.17626             1.20369          0.00170857
        4367             1.17273             1.20368           0.0017082
        4368             1.16919             1.20368          0.00170782
        4369             1.16563             1.20367          0.00170746
        4370             1.16205             1.20366          0.00170709
        4371             1.15847             1.20365          0.00170673
        4372             1.15488             1.20364          0.00170638
        4373             1.15129             1.20362          0.00170603
        4374             1.14772             1.20361          0.00170569
        4375             1.14415              1.2036          0.00170535
        4376             1.14061             1.20358          0.00170502
        4377             1.13708             1.20357           0.0017047
        4378             1.13359             1.20355          0.00170439
        4379             1.13012             1.20354          0.00170408
        4380             1.12668             1.20352          0.00170378
        4381             1.12329              1.2035          0.00170349
        4382             1.11994             1.20348          0.00170321
        4383             1.11663             1.20346          0.00170294
        4384             1.11338             1.20344          0.00170267
        4385             1.11018             1.20342          0.00170242
        4386             1.10704              1.2034          0.00170217
        4387             1.10397             1.20337          0.00170193
        4388             1.10096             1.20335           0.0017017
        4389             1.09804             1.20333          0.00170149
        4390             1.09521              1.2033          0.00170128
        4391             1.09248             1.20328          0.00170108
        4392             1.08986             1.20325          0.00170089
        4393             1.08738             1.20323           0.0017007
        4394             1.08505              1.2032          0.00170053
        4395             1.08288             1.20317          0.00170036
        4396             1.08089             1.20314           0.0017002
        4397             1.07909             1.20312          0.00170005
        4398              1.0775             1.20309           0.0016999
        4399             1.07615             1.20306          0.00169976
        4400             1.07504             1.20303          0.00169962
        4401             1.07421               1.203          0.00169949
        4402             1.07365             1.20297          0.00169936
        4403             1.07339             1.20294          0.00169923
        4404             1.07344             1.20291           0.0016991
        4405              1.0738             1.20288          0.00169896
        4406             1.07449             1.20285          0.00169883
        4407              1.0755             1.20282          0.00169869
        4408             1.07685              1.2028          0.00169854
        4409             1.07852             1.20277          0.00169839
        4410             1.08052             1.20274          0.00169823
        4411             1.08284             1.20271          0.00169806
        4412             1.08548             1.20269          0.00169789
        4413             1.08843             1.20266           0.0016977
        4414             1.09167             1.20263           0.0016975
        4415             1.09521             1.20261          0.00169729
        4416             1.09902             1.20259          0.00169707
        4417              1.1031             1.20256          0.00169683
        4418             1.10742             1.20254          0.00169659
        4419             1.11198             1.20252          0.00169633
        4420             1.11676              1.2025          0.00169605
        4421             1.12174             1.20248          0.00169577
        4422              1.1269             1.20247          0.00169547
        4423             1.13223             1.20245          0.00169516
        4424              1.1377             1.20244          0.00169484
        4425             1.14329             1.20242          0.00169451
        4426               1.149             1.20241          0.00169417
        4427             1.15478              1.2024          0.00169382
        4428             1.16062             1.20239          0.00169347
        4429             1.16648             1.20238           0.0016931
        4430             1.17235             1.20238          0.00169274
