#     BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
        1232            0.741634            0.800136          0.00353491
        1233            0.742279             0.80009          0.00353236
        1234            0.743067            0.800043           0.0035298
        1235            0.743998            0.799998          0.00352723
        1236            0.745068            0.799953          0.00352466
        1237            0.746276             0.79991          0.00352207
        1238            0.747617            0.799868          0.00351948
        1239             0.74909            0.799827          0.00351688
        1240            0.750688            0.799787          0.00351427
        1241            0.752407            0.799749          0.00351164
        1242            0.754245            0.799712          0.00350901
        1243            0.756199            0.799677          0.00350636
        1244            0.758264            0.799644           0.0035037
        1245            0.760437            0.799613          0.00350103
        1246            0.762714            0.799583          0.00349834
        1247            0.765085            0.799555          0.00349565
        1248             0.76755             0.79953          0.00349294
        1249            0.770105            0.799506          0.00349022
        1250            0.772747            0.799485          0.00348749
        1251            0.775472            0.799466          0.00348476
        1252            0.778275            0.799449          0.00348202
        1253            0.781156            0.799434          0.00347927
        1254             0.78411            0.799422          0.00347652
        1255            0.787131            0.799412          0.00347376
        1256            0.790214            0.799405            0.003471
        1257            0.793354              0.7994          0.00346824
        1258            0.796547            0.799398          0.00346549
        1259            0.799783            0.799398          0.00346273
        1260            0.803056            0.799401          0.00345999
        1261            0.806354            0.799406          0.00345725
        1262            0.809672            0.799414          0.00345452
        1263            0.812997            0.799425           0.0034518
        1264            0.816316            0.799439          0.00344909
        1265            0.819617            0.799455          0.00344641
        1266            0.822886            0.799473          0.00344373
        1267            0.826111            0.799494          0.00344108
        1268            0.829281            0.799518          0.00343845
        1269            0.832382            0.799543          0.00343583
        1270              0.8354            0.799572          0.00343324
        1271            0.838321            0.799602          0.00343068
        1272            0.841131            0.799635          0.00342814
        1273            0.843819             0.79967          0.00342562
        1274            0.846372            0.799706          0.00342313
        1275            0.848781            0.799745          0.00342066
        1276            0.851037            0.799785          0.00341821
        1277            0.853133            0.799827          0.00341579
        1278             0.85506             0.79987          0.00341339
        1279             0.85681            0.799914          0.00341101
        1280            0.858381             0.79996          0.00340865
        1281            0.859769            0.800007          0.00340631
        1282            0.860971            0.800054          0.00340399
        1283            0.861986            0.800103          0.00340168
        1284            0.862815            0.800151          0.00339938
        1285            0.863455            0.800201          0.00339709
        1286            0.863908             0.80025          0.00339481
        1287            0.864174              0.8003          0.00339254
        1288            0.864256             0.80035          0.00339027
        1289            0.864152            0.800399            0.003388
        1290            0.863862            0.800448          0.00338573
        1291            0.863386            0.800497          0.00338346
        1292            0.862718            0.800545          0.00338118
        1293            0.861857            0.800593           0.0033789
        1294            0.860799            0.800639          0.00337661
        1295            0.859542            0.800685          0.00337431
        1296            0.858078            0.800729          0.00337199
        1297            0.856402            0.800772          0.00336967
        1298            0.854508            0.800813          0.00336732
        1299            0.852391            0.800853          0.00336497
        1300            0.850046            0.800891          0.00336259
        1301            0.847468            0.800927           0.0033602
        1302            0.844654             0.80096          0.00335778
        1303            0.841603            0.800991          0.00335535
        1304            0.838319             0.80102           0.0033529
        1305            0.834802            0.801046          0.00335043
        1306            0.831054            0.801069          0.00334794
        1307            0.827084            0.801089          0.00334544
        1308            0.822903            0.801105          0.00334293
        1309            0.818522            0.801119           0.0033404
        1310             0.81396            0.801129          0.00333786
        1311            0.809233            0.801135          0.00333532
        1312            0.804362            0.801137          0.00333278
        1313            0.799372            0.801136          0.00333024
        1314            0.794286            0.801131          0.00332771
        1315            0.789133            0.801121          0.00332519
        1316            0.783944            0.801108          0.00332269
        1317            0.778746            0.801091          0.00332021
        1318            0.773572            0.801071          0.00331776
        1319            0.768455            0.801046          0.00331534
        1320            0.763426            0.801017          0.00331295
        1321             0.75852            0.800985           0.0033106
        1322            0.753769            0.800949          0.00330828
        1323            0.749202             0.80091          0.00330602
        1324            0.744852            0.800868          0.00330379
        1325            0.740748            0.800823          0.00330161
        1326            0.736918            0.800774          0.00329947
        1327            0.733388            0.800724          0.00329737
        1328             0.73018            0.800671          0.00329532
        1329            0.727311            0.800615           0.0032933
        1330            0.724802            0.800558          0.00329132
        1331            0.722668              0.8005          0.00328937
        1332            0.720922             0.80044          0.00328744
        1333            0.719577            0.800379          0.00328553
        1334            0.718642            0.800318          0.00328364
        1335            0.718122            0.800257          0.00328176
        1336            0.718021            0.800195          0.00327988
        1337             0.71834            0.800134            0.003278
        1338            0.719075            0.800073          0.00327611
        1339            0.720225            0.800014           0.0032742
        1340            0.721783            0.799955          0.00327228
        1341            0.723742            0.799898          0.00327033
        1342             0.72609            0.799843          0.00326836
        1343            0.728811             0.79979          0.00326635
        1344            0.731891             0.79974          0.00326431
        1345            0.735314            0.799692          0.00326224
        1346            0.739059            0.799647          0.00326013
        1347            0.743106            0.799605          0.00325798
        1348            0.747432            0.799566          0.00325579
        1349            0.752012            0.799531          0.00325357
        1350             0.75682            0.799499          0.00325131
        1351            0.761829            0.799472          0.00324902
        1352            0.767012            0.799448          0.00324671
        1353             0.77234            0.799427          0.00324437
        1354            0.777782            0.799411          0.00324201
        1355            0.783309              0.7994          0.00323964
        1356             0.78889            0.799392          0.00323726
        1357            0.794494            0.799388          0.00323488
        1358            0.800091            0.799389           0.0032325
        1359            0.805649            0.799393          0.00323012
        1360             0.81114            0.799402          0.00322776
        1361            0.816533            0.799415          0.00322541
        1362            0.821799            0.799431          0.00322308
        1363             0.82691            0.799451          0.00322078
        1364            0.831838            0.799475          0.00321851
        1365            0.836558            0.799502          0.00321627
        1366            0.841045            0.799533          0.00321406
        1367            0.845279            0.799566          0.00321188
        1368            0.849241            0.799602          0.00320974
        1369             0.85291            0.799641          0.00320763
        1370             0.85627            0.799683          0.00320555
        1371            0.859305            0.799726          0.00320351
        1372            0.862004            0.799771           0.0032015
        1373            0.864355            0.799818          0.00319951
        1374            0.866348            0.799867          0.00319755
        1375            0.867979            0.799916          0.00319561
        1376            0.869245            0.799967          0.00319368
        1377            0.870144            0.800018          0.00319177
        1378            0.870677            0.800069          0.00318986
        1379            0.870849             0.80012          0.00318796
        1380            0.870666            0.800172          0.00318606
        1381            0.870132            0.800222          0.00318416
        1382            0.869257            0.800272          0.00318225
        1383            0.868052            0.800321          0.00318032
        1384            0.866533            0.800369          0.00317838
        1385            0.864714            0.800415          0.00317643
        1386            0.862609             0.80046          0.00317445
        1387            0.860235            0.800503          0.00317246
        1388             0.85761            0.800545          0.00317044
        1389            0.854755            0.800584           0.0031684
        1390            0.851687             0.80062          0.00316633
        1391            0.848431            0.800655          0.00316424
        1392             0.84501            0.800687          0.00316213
        1393            0.841444            0.800716          0.00315999
        1394            0.837756            0.800742          0.00315784
        1395            0.833969            0.800766          0.00315566
        1396            0.830108            0.800787          0.00315347
        1397            0.826192            0.800805          0.00315127
        1398            0.822242            0.800821          0.00314905
        1399            0.818279            0.800833          0.00314683
        1400            0.814323            0.800843          0.00314459
        1401            0.810396             0.80085          0.00314236
        1402            0.806513            0.800854          0.00314012
        1403            0.802691            0.800855          0.00313788
        1404            0.798948            0.800854          0.00313564
        1405            0.795298             0.80085          0.00313342
        1406            0.791756            0.800843          0.00313119
        1407            0.788337            0.800834          0.00312898
        1408            0.785057            0.800823          0.00312678
        1409            0.781932             0.80081          0.00312459
        1410            0.778974            0.800794          0.00312241
        1411            0.776197            0.800777          0.00312025
        1412            0.773617            0.800758           0.0031181
        1413            0.771251            0.800737          0.00311596
        1414            0.769111            0.800714          0.00311384
        1415            0.767211            0.800691          0.00311173
        1416            0.765568            0.800666          0.00310963
        1417            0.764196             0.80064          0.00310754
        1418            0.763112            0.800614          0.00310546
        1419            0.762328            0.800587          0.00310339
        1420            0.761861            0.800559          0.00310132
        1421            0.761722            0.800532          0.00309926
        1422            0.761923            0.800505           0.0030972
        1423            0.762471            0.800478          0.00309514
        1424            0.763375            0.800452          0.00309307
        1425            0.764644            0.800427          0.00309101
        1426            0.766275            0.800403          0.00308893
        1427            0.768265            0.800381          0.00308685
        1428            0.770605             0.80036          0.00308476
        1429            0.773286            0.800341          0.00308266
        1430            0.776293            0.800324          0.00308055
        1431            0.779604            0.800309          0.00307843
        1432            0.783196            0.800298           0.0030763
        1433            0.787042            0.800288          0.00307417
        1434            0.791113            0.800282          0.00307203
        1435            0.795374            0.800278          0.00306989
        1436            0.799788            0.800278          0.00306776
        1437            0.804316            0.800281          0.00306562
        1438            0.808912            0.800287           0.0030635
        1439             0.81353            0.800296          0.00306138
        1440            0.818125            0.800309          0.00305928
        1441             0.82265            0.800324           0.0030572
        1442             0.82706            0.800343          0.00305513
        1443            0.831312            0.800364          0.00305309
        1444             0.83536            0.800388          0.00305107
        1445            0.839165            0.800415          0.00304908
        1446            0.842689            0.800444          0.00304711
        1447            0.845896            0.800476          0.00304517
        1448            0.848754            0.800509          0.00304325
        1449             0.85124            0.800544          0.00304135
        1450            0.853327             0.80058          0.00303947
        1451            0.854995            0.800618           0.0030376
        1452            0.856228            0.800656          0.00303575
        1453            0.857014            0.800695          0.00303391
        1454            0.857349            0.800734          0.00303208
        1455             0.85723            0.800773          0.00303024
        1456            0.856655            0.800811           0.0030284
        1457             0.85563            0.800849          0.00302656
        1458            0.854161            0.800885           0.0030247
        1459            0.852263            0.800921          0.00302283
        1460            0.849952            0.800954          0.00302095
        1461            0.847247            0.800986          0.00301905
        1462            0.844166            0.801015          0.00301713
        1463            0.840735            0.801043          0.00301519
        1464            0.836981            0.801067          0.00301323
        1465            0.832933            0.801089          0.00301125
        1466            0.828619            0.801108          0.00300925
        1467            0.824073            0.801123          0.00300724
        1468            0.819328            0.801136          0.00300522
        1469            0.814418            0.801145          0.00300319
        1470            0.809378             0.80115          0.00300115
        1471            0.804245            0.801152          0.00299911
        1472            0.799059            0.801151          0.00299707
        1473            0.793855            0.801146          0.00299504
        1474             0.78867            0.801138          0.00299302
        1475            0.783542            0.801126          0.00299102
        1476            0.778507             0.80111          0.00298903
        1477            0.773605            0.801092          0.00298707
        1478             0.76887             0.80107          0.00298512
        1479            0.764338            0.801045          0.00298321
        1480            0.760045            0.801017          0.00298132
        1481            0.756026            0.800987          0.00297946
        1482            0.752312            0.800954          0.00297763
        1483            0.748934            0.800919          0.00297583
        1484            0.745919            0.800882          0.00297406
        1485            0.743293            0.800843          0.00297231
        1486            0.741079            0.800803          0.00297058
        1487            0.739297            0.800762          0.00296887
        1488            0.737967             0.80072          0.00296718
        1489            0.737103            0.800677          0.00296549
        1490            0.736713            0.800634          0.00296381
        1491            0.736803            0.800591          0.00296213
        1492            0.737374            0.800549          0.00296045
        1493            0.738423            0.800507          0.00295876
        1494             0.73994            0.800467          0.00295706
        1495            0.741913            0.800427          0.00295534
        1496            0.744326             0.80039           0.0029536
        1497            0.747155            0.800354          0.00295184
        1498            0.750376            0.800321          0.00295006
        1499            0.753959             0.80029          0.00294825
        1500            0.757872            0.800262          0.00294642
        1501            0.762077            0.800236          0.00294457
        1502            0.766534            0.800214           0.0029427
        1503            0.771204            0.800195           0.0029408
        1504             0.77604            0.800178          0.00293889
        1505            0.781001            0.800166          0.00293696
        1506            0.786039            0.800156          0.00293503
        1507            0.791108             0.80015          0.00293309
        1508            0.796163            0.800148          0.00293114
        1509            0.801161            0.800148           0.0029292
        1510            0.806058            0.800152          0.00292726
        1511            0.810812            0.800159          0.00292534
        1512            0.815383            0.800169          0.00292342
        1513            0.819737            0.800182          0.00292151
        1514            0.823841            0.800198          0.00291963
        1515            0.827668            0.800216          0.00291776
        1516            0.831193            0.800237           0.0029159
        1517            0.834393            0.800259          0.00291407
        1518             0.83725            0.800283          0.00291225
        1519            0.839748            0.800309          0.00291045
        1520            0.841877            0.800337          0.00290866
        1521            0.843634            0.800365          0.00290689
        1522             0.84502            0.800395          0.00290513
        1523            0.846035            0.800425          0.00290337
        1524            0.846685            0.800455          0.00290163
        1525             0.84698            0.800485          0.00289989
        1526            0.846934            0.800516          0.00289815
        1527            0.846562            0.800546           0.0028964
        1528            0.845882            0.800576          0.00289466
        1529            0.844919            0.800605          0.00289291
        1530              0.8437            0.800633          0.00289116
        1531             0.84225             0.80066           0.0028894
        1532            0.840605            0.800686          0.00288763
        1533            0.838795            0.800711          0.00288585
        1534            0.836853            0.800734          0.00288407
        1535             0.83481            0.800757          0.00288227
        1536            0.832701            0.800777          0.00288047
        1537            0.830558            0.800797          0.00287866
        1538            0.828413            0.800815          0.00287685
        1539            0.826296            0.800831          0.00287503
        1540            0.824235            0.800847           0.0028732
        1541            0.822257             0.80086          0.00287137
        1542            0.820385            0.800873          0.00286954
        1543             0.81864            0.800885           0.0028677
        1544             0.81704            0.800895          0.00286586
        1545            0.815602            0.800905          0.00286402
        1546            0.814337            0.800913          0.00286218
        1547            0.813253            0.800921          0.00286034
        1548            0.812359            0.800929           0.0028585
        1549            0.811659            0.800936          0.00285667
        1550            0.811153            0.800942          0.00285483
        1551            0.810843            0.800949            0.002853
        1552            0.810729            0.800955          0.00285117
        1553            0.810807            0.800961          0.00284934
        1554            0.811074            0.800968          0.00284751
        1555            0.811525            0.800975          0.00284569
        1556            0.812158            0.800982          0.00284387
        1557            0.812965            0.800989          0.00284205
        1558            0.813943            0.800998          0.00284024
        1559             0.81509            0.801007          0.00283843
        1560            0.816399            0.801017          0.00283663
        1561            0.817864            0.801027          0.00283484
        1562            0.819485            0.801039          0.00283304
        1563            0.821252            0.801052          0.00283126
        1564            0.823162            0.801066          0.00282949
        1565            0.825209            0.801082          0.00282772
        1566            0.827384            0.801099          0.00282597
        1567             0.82968            0.801117          0.00282422
        1568            0.832089            0.801137          0.00282249
        1569            0.834601            0.801158          0.00282077
        1570            0.837203            0.801181          0.00281907
        1571            0.839885            0.801205          0.00281738
        1572            0.842635            0.801232          0.00281571
        1573            0.845435             0.80126          0.00281406
        1574             0.84827             0.80129          0.00281243
        1575            0.851123            0.801321          0.00281082
        1576            0.853975            0.801355          0.00280924
        1577            0.856809             0.80139          0.00280768
        1578            0.859605            0.801427          0.00280614
        1579            0.862347            0.801465          0.00280463
        1580            0.865018            0.801506          0.00280314
        1581              0.8676            0.801547          0.00280168
        1582            0.870075            0.801591          0.00280025
        1583            0.872427            0.801636          0.00279883
        1584            0.874643            0.801682          0.00279745
        1585            0.876708            0.801729          0.00279608
        1586            0.878609            0.801777          0.00279474
        1587            0.880337            0.801827          0.00279342
        1588            0.881883            0.801877          0.00279211
        1589            0.883241            0.801929          0.00279082
        1590            0.884406             0.80198          0.00278955
        1591            0.885369            0.802033          0.00278829
        1592            0.886125            0.802086          0.00278704
        1593            0.886676            0.802139           0.0027858
        1594             0.88702            0.802192          0.00278456
        1595            0.887157            0.802245          0.00278332
        1596            0.887086            0.802298          0.00278208
        1597            0.886807            0.802351          0.00278084
        1598             0.88632            0.802404           0.0027796
        1599             0.88563            0.802456          0.00277835
        1600             0.88474            0.802507          0.00277709
        1601            0.883654            0.802558          0.00277582
        1602            0.882375            0.802608          0.00277453
        1603             0.88091            0.802657          0.00277323
        1604            0.879262            0.802705          0.00277191
        1605            0.877439            0.802751          0.00277058
        1606            0.875443            0.802796          0.00276922
        1607            0.873279             0.80284          0.00276785
        1608            0.870951            0.802883          0.00276645
        1609            0.868461            0.802923          0.00276503
        1610            0.865812            0.802962          0.00276359
        1611            0.863011               0.803          0.00276212
        1612            0.860063            0.803035          0.00276064
        1613             0.85697            0.803068          0.00275913
        1614            0.853735              0.8031           0.0027576
        1615            0.850366            0.803129          0.00275605
        1616            0.846863            0.803156          0.00275447
        1617             0.84323            0.803181          0.00275288
        1618            0.839469            0.803203          0.00275127
        1619            0.835589            0.803223          0.00274964
        1620            0.831594            0.803241            0.002748
        1621             0.82749            0.803256          0.00274635
        1622            0.823287            0.803268          0.00274468
        1623            0.818991            0.803278          0.00274301
        1624            0.814609            0.803285          0.00274133
        1625            0.810152            0.803289          0.00273964
        1626            0.805631            0.803291          0.00273796
        1627            0.801058            0.803289          0.00273628
        1628            0.796446            0.803285           0.0027346
        1629            0.791811            0.803278          0.00273293
        1630            0.787167            0.803268          0.00273127
        1631            0.782526            0.803255          0.00272963
        1632            0.777903             0.80324            0.002728
        1633            0.773315            0.803221          0.00272639
        1634            0.768777              0.8032           0.0027248
        1635            0.764308            0.803177          0.00272324
        1636            0.759923             0.80315           0.0027217
        1637            0.755639            0.803121           0.0027202
        1638            0.751469             0.80309          0.00271872
        1639            0.747428            0.803056          0.00271727
        1640            0.743529            0.803019          0.00271586
        1641            0.739785            0.802981          0.00271447
        1642            0.736206             0.80294          0.00271313
        1643            0.732804            0.802897          0.00271181
        1644            0.729589            0.802853          0.00271053
        1645             0.72657            0.802807          0.00270928
        1646            0.723753            0.802758          0.00270806
        1647            0.721147            0.802709          0.00270687
        1648            0.718756            0.802658           0.0027057
        1649            0.716582            0.802606          0.00270456
        1650            0.714629            0.802552          0.00270345
        1651            0.712899            0.802498          0.00270236
        1652            0.711394            0.802443          0.00270129
        1653            0.710113            0.802387          0.00270023
        1654            0.709055            0.802331          0.00269919
        1655             0.70822            0.802274          0.00269815
        1656            0.707607            0.802217          0.00269713
        1657            0.707211            0.802159          0.00269611
        1658            0.707032            0.802102           0.0026951
        1659            0.707067            0.802045          0.00269408
        1660            0.707311            0.801988          0.00269306
        1661            0.707756            0.801931          0.00269204
        1662              0.7084            0.801875          0.00269101
        1663            0.709235            0.801819          0.00268996
        1664            0.710257            0.801764          0.00268891
        1665            0.711459             0.80171          0.00268784
        1666            0.712836            0.801656          0.00268676
        1667            0.714379            0.801604          0.00268566
        1668            0.716079            0.801553          0.00268454
        1669             0.71793            0.801503           0.0026834
        1670            0.719921            0.801454          0.00268223
        1671            0.722044            0.801406          0.00268105
        1672            0.724286             0.80136          0.00267984
        1673            0.726639            0.801315          0.00267861
        1674            0.729092            0.801272          0.00267736
        1675            0.731635            0.801231          0.00267608
        1676            0.734255            0.801191          0.00267479
        1677            0.736944            0.801152          0.00267347
        1678            0.739691            0.801116          0.00267212
        1679            0.742487            0.801081          0.00267076
        1680            0.745323            0.801048          0.00266938
        1681            0.748186            0.801016          0.00266797
        1682            0.751067            0.800987          0.00266655
        1683            0.753956            0.800959          0.00266511
        1684            0.756843            0.800932          0.00266366
        1685            0.759722            0.800908          0.00266219
        1686            0.762584            0.800885          0.00266071
        1687            0.765418            0.800864          0.00265922
        1688            0.768213            0.800845          0.00265771
        1689            0.770962            0.800827           0.0026562
        1690            0.773658            0.800811          0.00265467
        1691            0.776292            0.800797          0.00265314
        1692            0.778858            0.800784          0.00265161
        1693            0.781348            0.800772          0.00265007
        1694            0.783756            0.800762          0.00264852
        1695            0.786076            0.800753          0.00264697
        1696              0.7883            0.800746          0.00264542
        1697            0.790425             0.80074          0.00264387
        1698            0.792444            0.800735          0.00264232
        1699            0.794353            0.800731          0.00264076
        1700            0.796145            0.800729          0.00263921
        1701            0.797816            0.800727          0.00263766
        1702            0.799363            0.800726          0.00263611
        1703            0.800783            0.800726          0.00263456
        1704            0.802073            0.800727          0.00263302
        1705            0.803226            0.800728          0.00263147
        1706            0.804244            0.800731          0.00262993
        1707            0.805123            0.800733          0.00262839
        1708            0.805862            0.800736          0.00262686
        1709            0.806458            0.800739          0.00262532
        1710            0.806912            0.800743          0.00262379
        1711            0.807221            0.800747          0.00262226
        1712            0.807384            0.800751          0.00262073
        1713            0.807404            0.800755           0.0026192
        1714            0.807282            0.800758          0.00261768
        1715            0.807016            0.800762          0.00261615
        1716            0.806608            0.800765          0.00261463
        1717            0.806057            0.800769          0.00261311
        1718            0.805366            0.800771          0.00261159
        1719             0.80454            0.800773          0.00261007
        1720             0.80358            0.800775          0.00260855
        1721             0.80249            0.800776          0.00260704
        1722            0.801275            0.800776          0.00260552
        1723            0.799939            0.800776          0.00260401
        1724            0.798489            0.800775           0.0026025
        1725            0.796936            0.800772          0.00260099
        1726             0.79529            0.800769          0.00259949
        1727            0.793559            0.800765          0.00259799
        1728            0.791753             0.80076          0.00259649
        1729            0.789885            0.800753            0.002595
        1730            0.787969            0.800746          0.00259351
        1731            0.786017            0.800738          0.00259202
        1732            0.784045            0.800728          0.00259054
        1733            0.782067            0.800717          0.00258907
        1734            0.780102            0.800705           0.0025876
        1735            0.778167            0.800692          0.00258615
        1736            0.776277            0.800678          0.00258469
        1737            0.774452            0.800663          0.00258325
        1738            0.772709            0.800647          0.00258181
        1739            0.771065             0.80063          0.00258039
        1740            0.769536            0.800612          0.00257896
        1741            0.768138            0.800593          0.00257755
        1742            0.766885            0.800574          0.00257614
        1743            0.765791            0.800554          0.00257474
        1744            0.764868            0.800534          0.00257335
        1745            0.764126            0.800513          0.00257196
        1746            0.763573            0.800492          0.00257057
        1747            0.763214             0.80047          0.00256919
        1748            0.763053            0.800449          0.00256781
        1749            0.763092            0.800428          0.00256643
        1750             0.76333            0.800406          0.00256505
        1751            0.763765            0.800385          0.00256367
        1752             0.76439            0.800365          0.00256229
        1753            0.765199            0.800345          0.00256091
        1754            0.766182            0.800325          0.00255952
        1755            0.767328            0.800307          0.00255813
        1756            0.768623            0.800289          0.00255674
        1757            0.770055            0.800271          0.00255534
        1758            0.771609            0.800255          0.00255394
        1759            0.773272             0.80024          0.00255253
        1760             0.77503            0.800225          0.00255112
        1761            0.776865            0.800212          0.00254971
        1762            0.778761              0.8002          0.00254829
        1763            0.780703            0.800189          0.00254687
        1764            0.782677            0.800179          0.00254544
        1765            0.784671             0.80017          0.00254402
        1766            0.786671            0.800162          0.00254259
        1767            0.788662            0.800156          0.00254116
        1768            0.790633            0.800151          0.00253973
        1769            0.792573            0.800146          0.00253829
        1770            0.794471            0.800143          0.00253686
        1771            0.796319            0.800141          0.00253543
        1772            0.798108             0.80014            0.002534
        1773            0.799834             0.80014          0.00253257
        1774            0.801495             0.80014          0.00253114
        1775            0.803089            0.800142          0.00252972
        1776            0.804616            0.800145          0.00252829
        1777            0.806078            0.800148          0.00252687
        1778            0.807477            0.800152          0.00252546
        1779            0.808817            0.800157          0.00252404
        1780            0.810105            0.800162          0.00252263
        1781            0.811351            0.800169          0.00252122
        1782             0.81256            0.800176          0.00251982
        1783            0.813747            0.800183          0.00251841
        1784            0.814922            0.800192          0.00251702
        1785            0.816095            0.800201          0.00251562
        1786            0.817276             0.80021          0.00251423
        1787            0.818472             0.80022          0.00251285
        1788            0.819694            0.800231          0.00251146
        1789            0.820949            0.800243          0.00251009
        1790            0.822241            0.800255          0.00250871
        1791            0.823573            0.800268          0.00250735
        1792            0.824947            0.800282          0.00250599
        1793            0.826363            0.800296          0.00250463
        1794            0.827816            0.800312          0.00250328
        1795            0.829299            0.800328          0.00250194
        1796            0.830805            0.800345           0.0025006
        1797            0.832319            0.800363          0.00249927
        1798            0.833827            0.800381          0.00249795
        1799            0.835314            0.800401          0.00249664
        1800            0.836769            0.800421          0.00249534
        1801            0.838177            0.800442          0.00249404
        1802            0.839524            0.800464          0.00249275
        1803            0.840795            0.800486          0.00249147
        1804            0.841979            0.800509          0.00249019
        1805            0.843063            0.800532          0.00248892
        1806            0.844038            0.800557          0.00248766
        1807            0.844896            0.800581          0.00248641
        1808            0.845633            0.800606          0.00248516
        1809            0.846247            0.800631          0.00248391
        1810            0.846735            0.800657          0.00248267
        1811              0.8471            0.800682          0.00248143
        1812            0.847345            0.800708          0.00248019
        1813            0.847474            0.800734          0.00247896
        1814            0.847496             0.80076          0.00247773
        1815            0.847421            0.800785           0.0024765
        1816            0.847257            0.800811          0.00247526
        1817            0.847018            0.800836          0.00247403
        1818            0.846714            0.800862           0.0024728
        1819            0.846357            0.800887          0.00247157
        1820            0.845961            0.800911          0.00247033
        1821            0.845536            0.800936           0.0024691
        1822            0.845095             0.80096          0.00246786
        1823            0.844651            0.800984          0.00246663
        1824            0.844214            0.801008          0.00246539
        1825            0.843796            0.801031          0.00246415
        1826            0.843408            0.801054          0.00246291
        1827            0.843058            0.801077          0.00246167
        1828            0.842754              0.8011          0.00246043
        1829            0.842503            0.801123          0.00245918
        1830            0.842312            0.801145          0.00245794
        1831            0.842185            0.801168           0.0024567
        1832             0.84213             0.80119          0.00245546
        1833            0.842151            0.801213          0.00245423
        1834            0.842251            0.801235          0.00245299
        1835             0.84243            0.801257          0.00245176
        1836             0.84269             0.80128          0.00245052
        1837            0.843031            0.801303           0.0024493
        1838            0.843452            0.801326          0.00244807
        1839            0.843954            0.801349          0.00244685
        1840            0.844539            0.801372          0.00244563
        1841            0.845204            0.801396          0.00244442
        1842            0.845946             0.80142          0.00244321
        1843            0.846762            0.801445          0.00244201
        1844            0.847648             0.80147          0.00244081
        1845            0.848602            0.801495          0.00243963
        1846            0.849619            0.801522          0.00243844
        1847            0.850694            0.801548          0.00243727
        1848            0.851825            0.801575           0.0024361
