#     BLOCK:          ACTUAL_KE:             KE_AVE:              ERROR:
        3714             1.66997              1.6591          0.00272767
        3715              1.6682              1.6591          0.00272693
        3716             1.66641             1.65911           0.0027262
        3717              1.6646             1.65911          0.00272547
        3718             1.66279             1.65911          0.00272473
        3719             1.66098             1.65911            0.002724
        3720             1.65919             1.65911          0.00272327
        3721             1.65742             1.65911          0.00272254
        3722             1.65568             1.65911          0.00272181
        3723             1.65398             1.65911          0.00272108
        3724             1.65231              1.6591          0.00272035
        3725              1.6507              1.6591          0.00271962
        3726             1.64913              1.6591          0.00271889
        3727             1.64763              1.6591          0.00271816
        3728             1.64618             1.65909          0.00271743
        3729             1.64481             1.65909          0.00271671
        3730              1.6435             1.65908          0.00271598
        3731             1.64227             1.65908          0.00271526
        3732             1.64113             1.65907          0.00271453
        3733             1.64006             1.65907          0.00271381
        3734             1.63908             1.65906          0.00271309
        3735              1.6382             1.65906          0.00271237
        3736              1.6374             1.65905          0.00271165
        3737              1.6367             1.65905          0.00271093
        3738             1.63609             1.65904          0.00271021
        3739             1.63558             1.65903          0.00270949
        3740             1.63515             1.65903          0.00270878
        3741              1.6348             1.65902          0.00270806
        3742             1.63454             1.65902          0.00270735
        3743             1.63435             1.65901          0.00270663
        3744             1.63422               1.659          0.00270592
        3745             1.63415               1.659           0.0027052
        3746             1.63413             1.65899          0.00270449
        3747             1.63416             1.65898          0.00270377
        3748             1.63422             1.65898          0.00270306
        3749              1.6343             1.65897          0.00270235
        3750              1.6344             1.65896          0.00270163
        3751              1.6345             1.65896          0.00270092
        3752              1.6346             1.65895          0.00270021
        3753             1.63469             1.65894           0.0026995
        3754             1.63477             1.65894          0.00269879
        3755             1.63484             1.65893          0.00269808
        3756             1.63489             1.65892          0.00269737
        3757             1.63492             1.65892          0.00269665
        3758             1.63494             1.65891          0.00269594
        3759             1.63493              1.6589          0.00269523
        3760             1.63492              1.6589          0.00269453
        3761              1.6349             1.65889          0.00269382
        3762             1.63487             1.65889          0.00269311
        3763             1.63483             1.65888           0.0026924
        3764             1.63479             1.65887          0.00269169
        3765             1.63475             1.65887          0.00269099
        3766             1.63472             1.65886          0.00269028
        3767              1.6347             1.65885          0.00268957
        3768             1.63469             1.65885          0.00268887
        3769              1.6347             1.65884          0.00268816
        3770             1.63472             1.65883          0.00268745
        3771             1.63476             1.65883          0.00268675
        3772             1.63482             1.65882          0.00268604
        3773              1.6349             1.65882          0.00268534
        3774               1.635             1.65881          0.00268464
        3775             1.63512              1.6588          0.00268393
        3776             1.63524              1.6588          0.00268323
        3777             1.63538             1.65879          0.00268253
        3778             1.63552             1.65878          0.00268182
        3779             1.63566             1.65878          0.00268112
        3780             1.63579             1.65877          0.00268042
        3781              1.6359             1.65877          0.00267972
        3782             1.63598             1.65876          0.00267901
        3783             1.63602             1.65875          0.00267831
        3784             1.63602             1.65875          0.00267761
        3785             1.63596             1.65874          0.00267691
        3786             1.63584             1.65874          0.00267621
        3787             1.63563             1.65873          0.00267551
        3788             1.63534             1.65872          0.00267481
        3789             1.63494             1.65872          0.00267411
        3790             1.63443             1.65871          0.00267341
        3791              1.6338              1.6587          0.00267272
        3792             1.63304              1.6587          0.00267202
        3793             1.63214             1.65869          0.00267133
        3794             1.63109             1.65868          0.00267063
        3795              1.6299             1.65868          0.00266994
        3796             1.62854             1.65867          0.00266925
        3797             1.62701             1.65866          0.00266856
        3798             1.62533             1.65865          0.00266787
        3799             1.62347             1.65864          0.00266718
        3800             1.62144             1.65863           0.0026665
        3801             1.61924             1.65862          0.00266582
        3802             1.61687             1.65861          0.00266514
        3803             1.61433              1.6586          0.00266446
        3804             1.61162             1.65859          0.00266379
        3805             1.60875             1.65857          0.00266312
        3806             1.60573             1.65856          0.00266246
        3807             1.60255             1.65854           0.0026618
        3808             1.59924             1.65853          0.00266115
        3809              1.5958             1.65851           0.0026605
        3810             1.59224             1.65849          0.00265986
        3811             1.58857             1.65848          0.00265922
        3812             1.58481             1.65846           0.0026586
        3813             1.58098             1.65844          0.00265798
        3814             1.57711             1.65842          0.00265737
        3815              1.5732             1.65839          0.00265676
        3816             1.56928             1.65837          0.00265617
        3817             1.56538             1.65835          0.00265559
        3818             1.56153             1.65832          0.00265501
        3819             1.55775             1.65829          0.00265445
        3820             1.55408             1.65827          0.00265389
        3821             1.55056             1.65824          0.00265335
        3822             1.54723             1.65821          0.00265281
        3823             1.54412             1.65818          0.00265229
        3824             1.54127             1.65815          0.00265177
        3825             1.53872             1.65812          0.00265126
        3826             1.53651             1.65809          0.00265076
        3827             1.53469             1.65805          0.00265026
        3828             1.53329             1.65802          0.00264977
        3829             1.53234             1.65799          0.00264928
        3830             1.53188             1.65796          0.00264879
        3831             1.53193             1.65792          0.00264831
        3832             1.53251             1.65789          0.00264782
        3833             1.53363             1.65786          0.00264732
        3834              1.5353             1.65783          0.00264683
        3835             1.53752             1.65779          0.00264632
        3836             1.54027             1.65776          0.00264581
        3837             1.54354             1.65773          0.00264529
        3838             1.54731              1.6577          0.00264475
        3839             1.55153             1.65768          0.00264421
        3840             1.55617             1.65765          0.00264365
        3841             1.56117             1.65763          0.00264309
        3842             1.56648              1.6576           0.0026425
        3843             1.57204             1.65758          0.00264191
        3844             1.57778             1.65756           0.0026413
        3845             1.58365             1.65754          0.00264069
        3846             1.58957             1.65752          0.00264006
        3847             1.59548             1.65751          0.00263942
        3848              1.6013             1.65749          0.00263878
        3849             1.60699             1.65748          0.00263812
        3850             1.61248             1.65747          0.00263746
        3851             1.61772             1.65746           0.0026368
        3852             1.62266             1.65745          0.00263613
        3853             1.62725             1.65744          0.00263546
        3854             1.63146             1.65743          0.00263478
        3855             1.63525             1.65743          0.00263411
        3856             1.63861             1.65742          0.00263343
        3857              1.6415             1.65742          0.00263275
        3858             1.64392             1.65741          0.00263207
        3859             1.64586             1.65741          0.00263139
        3860              1.6473             1.65741          0.00263071
        3861             1.64826             1.65741          0.00263003
        3862             1.64874              1.6574          0.00262935
        3863             1.64875              1.6574          0.00262867
        3864              1.6483              1.6574          0.00262799
        3865              1.6474              1.6574          0.00262731
        3866             1.64607             1.65739          0.00262663
        3867             1.64435             1.65739          0.00262595
        3868             1.64224             1.65739          0.00262528
        3869             1.63978             1.65738           0.0026246
        3870             1.63699             1.65738          0.00262393
        3871              1.6339             1.65737          0.00262326
        3872             1.63054             1.65736          0.00262259
        3873             1.62694             1.65736          0.00262193
        3874             1.62313             1.65735          0.00262126
        3875             1.61914             1.65734          0.00262061
        3876               1.615             1.65733          0.00261995
        3877             1.61074             1.65731           0.0026193
        3878             1.60639              1.6573          0.00261866
        3879             1.60197             1.65729          0.00261803
        3880             1.59752             1.65727           0.0026174
        3881             1.59305             1.65725          0.00261677
        3882              1.5886             1.65724          0.00261616
        3883             1.58419             1.65722          0.00261555
        3884             1.57984              1.6572          0.00261496
        3885             1.57557             1.65718          0.00261437
        3886              1.5714             1.65716          0.00261379
        3887             1.56734             1.65713          0.00261322
        3888             1.56343             1.65711          0.00261266
        3889             1.55966             1.65708          0.00261211
        3890             1.55605             1.65706          0.00261156
        3891             1.55263             1.65703          0.00261103
        3892             1.54939               1.657          0.00261051
        3893             1.54633             1.65697          0.00260999
        3894             1.54348             1.65694          0.00260948
        3895             1.54083             1.65692          0.00260898
        3896             1.53839             1.65688          0.00260849
        3897             1.53616             1.65685            0.002608
        3898             1.53415             1.65682          0.00260753
        3899             1.53235             1.65679          0.00260705
        3900             1.53076             1.65676          0.00260658
        3901              1.5294             1.65673          0.00260612
        3902             1.52824             1.65669          0.00260566
        3903             1.52731             1.65666           0.0026052
        3904             1.52658             1.65663          0.00260475
        3905             1.52607             1.65659           0.0026043
        3906             1.52577             1.65656          0.00260385
        3907             1.52569             1.65653          0.00260339
        3908             1.52582             1.65649          0.00260294
        3909             1.52616             1.65646          0.00260249
        3910             1.52672             1.65643          0.00260204
        3911             1.52749             1.65639          0.00260158
        3912             1.52847             1.65636          0.00260112
        3913             1.52967             1.65633          0.00260066
        3914             1.53108              1.6563          0.00260019
        3915             1.53272             1.65626          0.00259972
        3916             1.53457             1.65623          0.00259924
        3917             1.53665              1.6562          0.00259875
        3918             1.53895             1.65617          0.00259826
        3919             1.54148             1.65614          0.00259777
        3920             1.54425             1.65611          0.00259726
        3921             1.54724             1.65609          0.00259675
        3922             1.55047             1.65606          0.00259622
        3923             1.55394             1.65603          0.00259569
        3924             1.55765             1.65601          0.00259515
        3925              1.5616             1.65598           0.0025946
        3926             1.56578             1.65596          0.00259404
        3927              1.5702             1.65594          0.00259347
        3928             1.57485             1.65592           0.0025929
        3929             1.57973              1.6559          0.00259231
        3930             1.58482             1.65588          0.00259171
        3931             1.59012             1.65587          0.00259111
        3932             1.59562             1.65585          0.00259049
        3933             1.60131             1.65584          0.00258987
        3934             1.60716             1.65582          0.00258924
        3935             1.61316             1.65581          0.00258861
        3936             1.61929              1.6558          0.00258797
        3937             1.62552              1.6558          0.00258732
        3938             1.63184             1.65579          0.00258667
        3939             1.63822             1.65579          0.00258602
        3940             1.64462             1.65578          0.00258536
        3941             1.65103             1.65578          0.00258471
        3942             1.65742             1.65578          0.00258405
        3943             1.66376             1.65578           0.0025834
        3944             1.67001             1.65579          0.00258274
        3945             1.67617             1.65579           0.0025821
        3946             1.68219              1.6558          0.00258145
        3947             1.68805             1.65581          0.00258081
        3948             1.69374             1.65582          0.00258017
        3949             1.69922             1.65583          0.00257954
        3950             1.70449             1.65584          0.00257892
        3951             1.70952             1.65585           0.0025783
        3952             1.71429             1.65587          0.00257769
        3953              1.7188             1.65588          0.00257709
        3954             1.72303              1.6559          0.00257649
        3955             1.72697             1.65592           0.0025759
        3956             1.73062             1.65594          0.00257532
        3957             1.73398             1.65596          0.00257475
        3958             1.73703             1.65598          0.00257418
        3959             1.73978               1.656          0.00257361
        3960             1.74224             1.65602          0.00257306
        3961             1.74441             1.65604           0.0025725
        3962             1.74629             1.65607          0.00257196
        3963             1.74789             1.65609          0.00257141
        3964             1.74922             1.65611          0.00257087
        3965             1.75029             1.65614          0.00257033
        3966             1.75113             1.65616          0.00256979
        3967             1.75174             1.65619          0.00256926
        3968             1.75215             1.65621          0.00256873
        3969             1.75236             1.65623          0.00256819
        3970              1.7524             1.65626          0.00256766
        3971             1.75228             1.65628          0.00256713
        3972             1.75203             1.65631          0.00256659
        3973             1.75166             1.65633          0.00256606
        3974             1.75118             1.65635          0.00256553
        3975             1.75062             1.65638          0.00256499
        3976             1.74998              1.6564          0.00256445
        3977             1.74929             1.65642          0.00256391
        3978             1.74854             1.65645          0.00256337
        3979             1.74775             1.65647          0.00256283
        3980             1.74692             1.65649          0.00256229
        3981             1.74605             1.65652          0.00256175
        3982             1.74514             1.65654           0.0025612
        3983              1.7442             1.65656          0.00256065
        3984             1.74321             1.65658           0.0025601
        3985             1.74217              1.6566          0.00255955
        3986             1.74108             1.65662          0.00255899
        3987             1.73991             1.65665          0.00255844
        3988             1.73866             1.65667          0.00255788
        3989             1.73733             1.65669          0.00255732
        3990             1.73589             1.65671          0.00255675
        3991             1.73434             1.65673          0.00255619
        3992             1.73266             1.65674          0.00255562
        3993             1.73086             1.65676          0.00255504
        3994             1.72892             1.65678          0.00255447
        3995             1.72684              1.6568          0.00255389
        3996             1.72461             1.65682          0.00255331
        3997             1.72225             1.65683          0.00255272
        3998             1.71974             1.65685          0.00255213
        3999              1.7171             1.65686          0.00255154
        4000             1.71434             1.65688          0.00255094
        4001             1.71147             1.65689          0.00255034
        4002             1.70851              1.6569          0.00254973
        4003             1.70548             1.65692          0.00254912
        4004             1.70241             1.65693          0.00254851
        4005             1.69931             1.65694           0.0025479
        4006             1.69623             1.65695          0.00254728
        4007             1.69319             1.65696          0.00254666
        4008             1.69022             1.65696          0.00254604
        4009             1.68735             1.65697          0.00254542
        4010             1.68462             1.65698          0.00254479
        4011             1.68206             1.65699          0.00254416
        4012              1.6797             1.65699          0.00254354
        4013             1.67758               1.657          0.00254291
        4014             1.67572               1.657          0.00254228
        4015             1.67414             1.65701          0.00254165
        4016             1.67287             1.65701          0.00254102
        4017             1.67193             1.65701          0.00254039
        4018             1.67132             1.65702          0.00253976
        4019             1.67107             1.65702          0.00253913
        4020             1.67116             1.65702           0.0025385
        4021              1.6716             1.65703          0.00253787
        4022             1.67239             1.65703          0.00253724
        4023             1.67352             1.65704          0.00253662
        4024             1.67496             1.65704          0.00253599
        4025             1.67671             1.65704          0.00253536
        4026             1.67875             1.65705          0.00253474
        4027             1.68104             1.65706          0.00253412
        4028             1.68356             1.65706           0.0025335
        4029              1.6863             1.65707          0.00253288
        4030              1.6892             1.65708          0.00253226
        4031             1.69226             1.65709          0.00253165
        4032             1.69543              1.6571          0.00253104
        4033             1.69868             1.65711          0.00253043
        4034             1.70198             1.65712          0.00252983
        4035              1.7053             1.65713          0.00252923
        4036              1.7086             1.65714          0.00252864
        4037             1.71186             1.65716          0.00252805
        4038             1.71504             1.65717          0.00252746
        4039             1.71811             1.65718          0.00252688
        4040             1.72104              1.6572          0.00252631
        4041              1.7238             1.65722          0.00252573
        4042             1.72637             1.65723          0.00252517
        4043             1.72873             1.65725           0.0025246
        4044             1.73083             1.65727          0.00252405
        4045             1.73268             1.65729          0.00252349
        4046             1.73423             1.65731          0.00252294
        4047             1.73548             1.65733          0.00252239
        4048             1.73642             1.65735          0.00252184
        4049             1.73703             1.65737           0.0025213
        4050             1.73731             1.65739          0.00252075
        4051             1.73725             1.65741           0.0025202
        4052             1.73686             1.65743          0.00251966
        4053             1.73614             1.65744          0.00251911
        4054             1.73509             1.65746          0.00251856
        4055             1.73374             1.65748          0.00251801
        4056              1.7321              1.6575          0.00251746
        4057              1.7302             1.65752           0.0025169
        4058             1.72807             1.65754          0.00251634
        4059             1.72573             1.65755          0.00251578
        4060             1.72324             1.65757          0.00251521
        4061             1.72063             1.65759          0.00251464
        4062             1.71795              1.6576          0.00251406
        4063             1.71525             1.65761          0.00251349
        4064             1.71257             1.65763           0.0025129
        4065             1.70996             1.65764          0.00251232
        4066             1.70747             1.65765          0.00251173
        4067             1.70512             1.65766          0.00251114
        4068             1.70298             1.65768          0.00251055
        4069             1.70105             1.65769          0.00250995
        4070             1.69936              1.6577          0.00250936
        4071             1.69794             1.65771          0.00250876
        4072             1.69677             1.65772          0.00250816
        4073             1.69587             1.65773          0.00250756
        4074             1.69523             1.65773          0.00250697
        4075             1.69481             1.65774          0.00250637
        4076             1.69461             1.65775          0.00250577
        4077              1.6946             1.65776          0.00250517
        4078             1.69473             1.65777          0.00250457
        4079             1.69497             1.65778          0.00250397
        4080             1.69529             1.65779          0.00250338
        4081             1.69565              1.6578          0.00250278
        4082             1.69601             1.65781          0.00250219
        4083             1.69633             1.65782          0.00250159
        4084             1.69658             1.65783            0.002501
        4085             1.69672             1.65784           0.0025004
        4086             1.69673             1.65785          0.00249981
        4087             1.69658             1.65786          0.00249921
        4088             1.69625             1.65786          0.00249862
        4089             1.69573             1.65787          0.00249803
        4090             1.69499             1.65788          0.00249743
        4091             1.69403             1.65789          0.00249684
        4092             1.69284              1.6579          0.00249624
        4093             1.69141             1.65791          0.00249565
        4094             1.68975             1.65792          0.00249505
        4095             1.68784             1.65792          0.00249445
        4096             1.68569             1.65793          0.00249385
        4097             1.68331             1.65794          0.00249325
        4098             1.68068             1.65794          0.00249265
        4099             1.67783             1.65795          0.00249204
        4100             1.67476             1.65795          0.00249144
        4101             1.67147             1.65795          0.00249083
        4102             1.66797             1.65796          0.00249023
        4103             1.66428             1.65796          0.00248962
        4104             1.66041             1.65796          0.00248901
        4105             1.65635             1.65796          0.00248841
        4106             1.65214             1.65796           0.0024878
        4107             1.64778             1.65795           0.0024872
        4108             1.64329             1.65795           0.0024866
        4109             1.63868             1.65795          0.00248599
        4110             1.63396             1.65794           0.0024854
        4111             1.62916             1.65793           0.0024848
        4112             1.62429             1.65793          0.00248421
        4113             1.61937             1.65792          0.00248362
        4114             1.61442             1.65791          0.00248304
        4115             1.60945             1.65789          0.00248247
        4116              1.6045             1.65788           0.0024819
        4117             1.59957             1.65787          0.00248134
        4118             1.59468             1.65785          0.00248078
        4119             1.58986             1.65783          0.00248023
        4120             1.58513             1.65782          0.00247969
        4121              1.5805              1.6578          0.00247916
        4122             1.57598             1.65778          0.00247864
        4123             1.57161             1.65776          0.00247813
        4124             1.56738             1.65774          0.00247762
        4125             1.56332             1.65771          0.00247713
        4126             1.55944             1.65769          0.00247664
        4127             1.55576             1.65766          0.00247617
        4128              1.5523             1.65764           0.0024757
        4129             1.54907             1.65761          0.00247524
        4130             1.54608             1.65759          0.00247479
        4131             1.54337             1.65756          0.00247434
        4132             1.54094             1.65753           0.0024739
        4133             1.53881              1.6575          0.00247347
        4134             1.53702             1.65747          0.00247305
        4135             1.53557             1.65744          0.00247262
        4136              1.5345             1.65741           0.0024722
        4137             1.53382             1.65738          0.00247179
        4138             1.53355             1.65735          0.00247137
        4139             1.53371             1.65732          0.00247095
        4140             1.53432             1.65729          0.00247054
        4141             1.53539             1.65726          0.00247011
        4142             1.53693             1.65723          0.00246969
        4143             1.53894             1.65721          0.00246926
        4144             1.54142             1.65718          0.00246882
        4145             1.54436             1.65715          0.00246838
        4146             1.54776             1.65712          0.00246792
        4147             1.55159              1.6571          0.00246746
        4148             1.55582             1.65707          0.00246698
        4149             1.56044             1.65705           0.0024665
        4150             1.56541             1.65703            0.002466
        4151             1.57069             1.65701           0.0024655
        4152             1.57624             1.65699          0.00246498
        4153             1.58201             1.65697          0.00246445
        4154             1.58798             1.65695          0.00246391
        4155              1.5941             1.65694          0.00246337
        4156             1.60031             1.65693          0.00246281
        4157             1.60659             1.65691          0.00246225
        4158             1.61288              1.6569          0.00246168
        4159             1.61916             1.65689          0.00246111
        4160             1.62539             1.65689          0.00246053
        4161             1.63152             1.65688          0.00245994
        4162             1.63754             1.65688          0.00245936
        4163             1.64342             1.65687          0.00245877
        4164             1.64914             1.65687          0.00245818
        4165             1.65466             1.65687          0.00245759
        4166             1.65998             1.65687            0.002457
        4167             1.66508             1.65687          0.00245641
        4168             1.66994             1.65688          0.00245582
        4169             1.67456             1.65688          0.00245524
        4170             1.67892             1.65689          0.00245465
        4171             1.68302             1.65689          0.00245407
        4172             1.68685              1.6569          0.00245349
        4173             1.69041             1.65691          0.00245292
        4174              1.6937             1.65692          0.00245235
        4175             1.69671             1.65693          0.00245178
        4176             1.69944             1.65694          0.00245121
        4177             1.70189             1.65695          0.00245065
        4178             1.70406             1.65696          0.00245009
        4179             1.70596             1.65697          0.00244953
        4180             1.70758             1.65698          0.00244897
        4181             1.70892             1.65699          0.00244842
        4182             1.70999             1.65701          0.00244787
        4183             1.71078             1.65702          0.00244732
        4184             1.71131             1.65703          0.00244677
        4185             1.71157             1.65705          0.00244622
        4186             1.71157             1.65706          0.00244567
        4187             1.71132             1.65707          0.00244512
        4188              1.7108             1.65708          0.00244457
        4189             1.71003              1.6571          0.00244401
        4190             1.70901             1.65711          0.00244346
        4191             1.70775             1.65712          0.00244291
        4192             1.70626             1.65713          0.00244236
        4193             1.70453             1.65714           0.0024418
        4194             1.70257             1.65715          0.00244124
        4195             1.70041             1.65717          0.00244068
        4196             1.69803             1.65717          0.00244012
        4197             1.69545             1.65718          0.00243955
        4198             1.69268             1.65719          0.00243899
        4199             1.68974              1.6572          0.00243842
        4200             1.68663             1.65721          0.00243785
        4201             1.68337             1.65721          0.00243728
        4202             1.67997             1.65722           0.0024367
        4203             1.67645             1.65722          0.00243613
        4204             1.67282             1.65723          0.00243555
        4205             1.66912             1.65723          0.00243497
        4206             1.66535             1.65723          0.00243439
        4207             1.66153             1.65723          0.00243382
        4208             1.65769             1.65723          0.00243324
        4209             1.65385             1.65723          0.00243266
        4210             1.65004             1.65723          0.00243208
        4211             1.64627             1.65723          0.00243151
        4212             1.64256             1.65722          0.00243093
        4213             1.63894             1.65722          0.00243036
        4214             1.63542             1.65721          0.00242979
        4215             1.63203             1.65721          0.00242922
        4216             1.62878              1.6572          0.00242865
        4217             1.62569             1.65719          0.00242809
        4218             1.62277             1.65719          0.00242752
        4219             1.62004             1.65718          0.00242697
        4220              1.6175             1.65717          0.00242641
        4221             1.61517             1.65716          0.00242585
        4222             1.61305             1.65715           0.0024253
        4223             1.61115             1.65714          0.00242475
        4224             1.60948             1.65713           0.0024242
        4225             1.60802             1.65711          0.00242366
        4226              1.6068              1.6571          0.00242311
        4227             1.60581             1.65709          0.00242257
        4228             1.60504             1.65708          0.00242203
        4229             1.60451             1.65707          0.00242149
        4230             1.60421             1.65705          0.00242095
        4231             1.60414             1.65704          0.00242041
        4232              1.6043             1.65703          0.00241987
        4233              1.6047             1.65702          0.00241933
        4234             1.60533               1.657          0.00241879
        4235              1.6062             1.65699          0.00241825
        4236             1.60729             1.65698           0.0024177
        4237              1.6086             1.65697          0.00241716
        4238             1.61014             1.65696          0.00241662
        4239             1.61188             1.65695          0.00241607
        4240             1.61381             1.65694          0.00241552
        4241             1.61592             1.65693          0.00241497
        4242             1.61818             1.65692          0.00241442
        4243             1.62058             1.65691          0.00241386
        4244             1.62308              1.6569          0.00241331
        4245             1.62566             1.65689          0.00241275
        4246              1.6283             1.65689          0.00241219
        4247             1.63096             1.65688          0.00241163
        4248              1.6336             1.65688          0.00241107
        4249              1.6362             1.65687          0.00241051
        4250             1.63871             1.65687          0.00240994
        4251             1.64112             1.65686          0.00240938
        4252             1.64338             1.65686          0.00240882
        4253             1.64547             1.65686          0.00240825
        4254             1.64737             1.65685          0.00240769
        4255             1.64904             1.65685          0.00240712
        4256             1.65048             1.65685          0.00240656
        4257             1.65166             1.65685          0.00240599
        4258             1.65256             1.65685          0.00240543
        4259             1.65319             1.65685          0.00240486
        4260             1.65353             1.65685           0.0024043
        4261             1.65358             1.65685          0.00240373
        4262             1.65335             1.65685          0.00240317
        4263             1.65284             1.65684          0.00240261
        4264             1.65206             1.65684          0.00240204
        4265             1.65103             1.65684          0.00240148
        4266             1.64977             1.65684          0.00240092
        4267             1.64829             1.65684          0.00240036
        4268             1.64662             1.65684          0.00239979
        4269             1.64478             1.65683          0.00239923
        4270              1.6428             1.65683          0.00239867
        4271             1.64072             1.65683          0.00239812
        4272             1.63856             1.65682          0.00239756
        4273             1.63635             1.65682            0.002397
        4274             1.63414             1.65681          0.00239645
        4275             1.63194             1.65681          0.00239589
        4276             1.62979              1.6568          0.00239534
        4277             1.62774             1.65679          0.00239479
        4278              1.6258             1.65679          0.00239424
        4279               1.624             1.65678          0.00239369
        4280             1.62238             1.65677          0.00239315
        4281             1.62096             1.65676           0.0023926
        4282             1.61977             1.65675          0.00239206
        4283             1.61881             1.65674          0.00239152
        4284             1.61811             1.65674          0.00239098
        4285             1.61769             1.65673          0.00239044
        4286             1.61756             1.65672           0.0023899
        4287             1.61772             1.65671          0.00238936
        4288             1.61819              1.6567          0.00238882
        4289             1.61895             1.65669          0.00238828
        4290             1.62002             1.65668          0.00238773
        4291             1.62139             1.65667          0.00238719
        4292             1.62306             1.65667          0.00238665
        4293               1.625             1.65666           0.0023861
        4294             1.62721             1.65665          0.00238556
        4295             1.62968             1.65664          0.00238501
        4296             1.63239             1.65664          0.00238446
        4297             1.63531             1.65663          0.00238391
        4298             1.63844             1.65663          0.00238336
        4299             1.64173             1.65663          0.00238281
        4300             1.64518             1.65662          0.00238226
        4301             1.64874             1.65662           0.0023817
        4302             1.65241             1.65662          0.00238115
        4303             1.65614             1.65662           0.0023806
        4304             1.65991             1.65662          0.00238004
        4305             1.66371             1.65662          0.00237949
        4306             1.66749             1.65663          0.00237894
        4307             1.67123             1.65663          0.00237839
        4308             1.67491             1.65663          0.00237784
        4309              1.6785             1.65664           0.0023773
        4310             1.68198             1.65664          0.00237675
        4311             1.68533             1.65665          0.00237621
        4312             1.68852             1.65666          0.00237567
        4313             1.69156             1.65667          0.00237513
        4314              1.6944             1.65668           0.0023746
        4315             1.69705             1.65668          0.00237407
        4316             1.69949             1.65669          0.00237354
        4317             1.70171             1.65671          0.00237301
        4318              1.7037             1.65672          0.00237249
        4319             1.70545             1.65673          0.00237196
        4320             1.70695             1.65674          0.00237144
        4321             1.70821             1.65675          0.00237092
        4322             1.70921             1.65676          0.00237041
        4323             1.70995             1.65678          0.00236989
        4324             1.71044             1.65679          0.00236937
        4325             1.71067              1.6568          0.00236886
        4326             1.71064             1.65681          0.00236834
        4327             1.71036             1.65682          0.00236783
        4328             1.70982             1.65684          0.00236731
        4329             1.70904             1.65685           0.0023668
        4330             1.70801             1.65686          0.00236628
