#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         302            -5.11328            -5.29314           0.0260628
         303            -5.11034            -5.29254           0.0259837
         304            -5.10699            -5.29193           0.0259054
         305            -5.10355            -5.29131           0.0258278
         306            -5.10078            -5.29069           0.0257509
         307            -5.09778            -5.29006           0.0256747
         308            -5.09425            -5.28943           0.0255992
         309            -5.09082            -5.28878           0.0255245
         310            -5.08674            -5.28813           0.0254504
         311            -5.08306            -5.28747           0.0253772
         312            -5.07966            -5.28681           0.0253046
         313            -5.07594            -5.28613           0.0252327
         314            -5.07234            -5.28545           0.0251615
         315            -5.06859            -5.28476            0.025091
         316            -5.06514            -5.28407           0.0250213
         317            -5.06122            -5.28337           0.0249522
         318            -5.05776            -5.28266           0.0248838
         319              -5.054            -5.28194           0.0248161
         320            -5.05054            -5.28122           0.0247491
         321            -5.04692            -5.28049           0.0246828
         322             -5.0433            -5.27975           0.0246171
         323            -5.03952            -5.27901           0.0245521
         324            -5.03528            -5.27825           0.0244879
         325            -5.03208             -5.2775           0.0244242
         326            -5.02795            -5.27673           0.0243613
         327            -5.02487            -5.27596            0.024299
         328            -5.02086            -5.27518           0.0242374
         329            -5.01743             -5.2744           0.0241763
         330            -5.01352            -5.27361            0.024116
         331            -5.01051            -5.27281           0.0240562
         332            -5.00658            -5.27201           0.0239971
         333            -5.00279             -5.2712           0.0239387
         334            -4.99886            -5.27039           0.0238809
         335            -4.99494            -5.26957           0.0238238
         336            -4.99106            -5.26874           0.0237673
         337            -4.98707             -5.2679           0.0237114
         338            -4.98314            -5.26706           0.0236563
         339            -4.97915            -5.26621           0.0236017
         340            -4.97527            -5.26535           0.0235478
         341            -4.97166            -5.26449           0.0234945
         342            -4.96835            -5.26363           0.0234417
         343            -4.96566            -5.26276           0.0233895
         344            -4.96331            -5.26189           0.0233377
         345            -4.96087            -5.26101           0.0232864
         346            -4.95836            -5.26014           0.0232355
         347            -4.95594            -5.25926            0.023185
         348            -4.95425            -5.25839            0.023135
         349            -4.95222            -5.25751           0.0230853
         350            -4.95079            -5.25663            0.023036
         351            -4.94981            -5.25576           0.0229869
         352            -4.94914            -5.25489           0.0229381
         353            -4.94862            -5.25402           0.0228896
         354            -4.94857            -5.25316           0.0228412
         355            -4.94913             -5.2523           0.0227929
         356             -4.9497            -5.25145           0.0227447
         357            -4.95073            -5.25061           0.0226966
         358            -4.95176            -5.24977           0.0226485
         359            -4.95338            -5.24895           0.0226005
         360            -4.95512            -5.24813           0.0225524
         361            -4.95713            -5.24733           0.0225044
         362            -4.95878            -5.24653           0.0224563
         363            -4.96173            -5.24574           0.0224081
         364            -4.96413            -5.24497           0.0223599
