#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         538             1.32149            0.779638           0.0364313
         539             1.10755            0.780246           0.0363688
         540            0.983257            0.780622           0.0363034
         541             1.60965            0.782155           0.0362686
         542             1.47335             0.78343           0.0362241
         543             1.41106            0.784586           0.0361759
         544             1.38017            0.785681           0.0361259
         545             1.67537            0.787313           0.0360965
         546             1.50041            0.788619            0.036054
         547             1.31109            0.789574           0.0360007
         548             1.03271            0.790018           0.0359378
         549            0.835098              0.7901           0.0358724
         550            0.940216            0.790373           0.0358082
         551             1.30902            0.791314           0.0357556
         552             1.10613            0.791885           0.0356954
         553             1.11091            0.792462           0.0356355
         554             1.48123            0.793705           0.0355929
         555             1.23238            0.794495           0.0355375
         556             1.27105            0.795352           0.0354839
         557             1.09452            0.795889           0.0354243
         558             1.24831              0.7967           0.0353701
         559             1.42772            0.797829           0.0353248
         560             1.58887            0.799242             0.03529
         561             1.14725            0.799862           0.0352325
         562             1.64775            0.801371           0.0352021
         563             1.52427            0.802655            0.035163
         564              1.6457            0.804149           0.0351324
         565             1.65247            0.805651           0.0351023
         566             1.29935            0.806523           0.0350511
         567             1.29239             0.80738           0.0349998
         568             1.52212            0.808638           0.0349608
         569             1.72721            0.810253           0.0349366
         570             1.95097            0.812254           0.0349325
         571             2.12495            0.814553           0.0349469
         572             1.89916            0.816449           0.0349372
         573             1.60839            0.817831           0.0349036
         574             1.53027            0.819072           0.0348648
         575             1.38683             0.82006           0.0348182
         576             1.01562            0.820399           0.0347594
         577            0.822362            0.820403           0.0346992
         578            0.975551            0.820671           0.0346402
         579             1.28594            0.821475           0.0345897
         580            0.990297            0.821766           0.0345312
         581            0.838337            0.821794           0.0344718
         582            0.768723            0.821703           0.0344127
         583            0.316988            0.820837           0.0343646
         584            0.198428            0.819772           0.0343222
         585            0.234583            0.818771           0.0342782
         586             0.59618            0.818391           0.0342218
         587            0.815203            0.818386           0.0341635
         588            0.844572            0.818431           0.0341054
         589            0.824935            0.818442           0.0340475
         590            0.837255            0.818473           0.0339898
         591             1.04344            0.818854           0.0339344
         592             1.42022             0.81987           0.0338923
         593             1.32904            0.820729            0.033846
         594             1.16221            0.821303           0.0337939
         595             1.25511            0.822033            0.033745
         596             1.34528             0.82291           0.0336998
         597             1.56554            0.824154           0.0336663
         598             1.88906            0.825935           0.0336571
         599              1.7045            0.827402           0.0336328
         600             1.82698            0.829068            0.033618
         601             1.45521             0.83011           0.0335782
         602             1.45728            0.831152           0.0335386
         603             1.30146            0.831931            0.033492
         604             1.23799            0.832604           0.0334433
         605            0.758275            0.832481           0.0333883
         606             1.05304            0.832845           0.0333351
         607             1.47212            0.833898           0.0332969
         608             1.72034            0.835356            0.033274
         609             1.90614            0.837114           0.0332658
         610             1.85038            0.838775           0.0332527
         611             1.70281             0.84019           0.0332283
         612             1.67152            0.841548           0.0332018
         613            0.775309             0.84144           0.0331478
         614            0.900318            0.841536            0.033094
         615             1.32577            0.842323           0.0330495
         616             1.05957            0.842676           0.0329977
         617             1.03305            0.842984           0.0329457
