#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         355            -7.58461            -7.54652          0.00676774
         356            -7.58532            -7.54663          0.00674961
         357            -7.63726            -7.54689          0.00673547
         358            -7.59839            -7.54703          0.00671819
         359             -7.5135            -7.54694          0.00670013
         360            -7.48843            -7.54678          0.00668349
         361            -7.49915            -7.54664          0.00666628
         362            -7.48916            -7.54648          0.00664975
         363             -7.5211            -7.54641           0.0066318
         364            -7.51263            -7.54632          0.00661423
         365            -7.50076             -7.5462          0.00659729
         366            -7.52019            -7.54613          0.00657965
         367            -7.49933              -7.546          0.00656295
         368            -7.50328            -7.54588          0.00654615
         369            -7.54561            -7.54588          0.00652841
         370            -7.59717            -7.54602          0.00651223
         371            -7.67178            -7.54636           0.0065035
         372            -7.57593            -7.54644           0.0064865
         373            -7.56993             -7.5465          0.00646941
         374            -7.53786            -7.54648          0.00645216
         375              -7.553             -7.5465          0.00643498
         376            -7.51532            -7.54641           0.0064184
         377            -7.53223            -7.54638          0.00640148
         378             -7.5188             -7.5463          0.00638496
         379            -7.60733            -7.54646          0.00637014
         380            -7.64801            -7.54673          0.00635898
         381            -7.63112            -7.54695          0.00634615
         382            -7.58914            -7.54706           0.0063305
         383             -7.6512            -7.54733           0.0063198
         384            -7.69433            -7.54772          0.00631493
         385            -7.63558            -7.54795          0.00630265
         386            -7.70158            -7.54834          0.00629888
         387            -7.64271            -7.54859          0.00628732
         388            -7.66153            -7.54888          0.00627785
         389            -7.61778            -7.54906          0.00626421
         390            -7.56957            -7.54911          0.00624837
         391            -7.54838            -7.54911          0.00623239
         392            -7.57176            -7.54916          0.00621676
         393            -7.61598            -7.54933          0.00620326
         394            -7.63849            -7.54956          0.00619164
         395            -7.66371            -7.54985          0.00618271
         396            -7.61182            -7.55001          0.00616908
         397            -7.61107            -7.55016          0.00615545
         398            -7.62748            -7.55035          0.00614305
         399            -7.62506            -7.55054          0.00613051
         400            -7.66067            -7.55082          0.00612136
         401            -7.62684            -7.55101          0.00610903
         402            -7.68327            -7.55134          0.00610269
         403            -7.69269            -7.55169          0.00609762
         404            -7.67727              -7.552          0.00609044
         405            -7.61249            -7.55215          0.00607724
         406            -7.61599             -7.5523           0.0060643
         407            -7.62806            -7.55249          0.00605226
         408            -7.52577            -7.55242          0.00603778
         409            -7.57832            -7.55249          0.00602335
         410             -7.6149            -7.55264          0.00601058
         411            -7.60337            -7.55276          0.00599722
         412            -7.49741            -7.55263          0.00598417
         413            -7.59744            -7.55274          0.00597066
         414            -7.65043            -7.55297           0.0059609
         415            -7.60728             -7.5531          0.00594798
         416            -7.67054            -7.55339          0.00594038
         417            -7.68421             -7.5537          0.00593441
         418            -7.75129            -7.55417          0.00593901
         419            -7.70419            -7.55453          0.00593562
         420             -7.6703            -7.55481          0.00592788
         421            -7.58461            -7.55488          0.00591422
         422            -7.54614            -7.55486          0.00590025
         423            -7.55457            -7.55486           0.0058863
         424            -7.52715            -7.55479          0.00587278
         425             -7.5452            -7.55477            0.005859
         426            -7.51407            -7.55467          0.00584603
         427            -7.55034            -7.55466          0.00583235
         428            -7.56362            -7.55468          0.00581876
         429            -7.50196            -7.55456          0.00580649
         430            -7.57915            -7.55462          0.00579327
         431            -7.60877            -7.55474          0.00578119
         432            -7.61036            -7.55487          0.00576924
         433            -7.57383            -7.55492          0.00575608
         434            -7.61277            -7.55505          0.00574436
         435            -7.55321            -7.55504          0.00573116
         436            -7.50132            -7.55492          0.00571934
         437            -7.56229            -7.55494          0.00570628
         438            -7.57243            -7.55498          0.00569339
         439            -7.51951             -7.5549          0.00568099
         440            -7.52549            -7.55483          0.00566847
         441            -7.53273            -7.55478          0.00565584
         442            -7.49402            -7.55464          0.00564472
         443            -7.45334            -7.55441           0.0056366
         444            -7.55183            -7.55441          0.00562391
         445            -7.58825            -7.55448          0.00561179
         446            -7.61109            -7.55461          0.00560064
         447            -7.55142             -7.5546          0.00558812
         448             -7.6155            -7.55474          0.00557729
         449            -7.63362            -7.55492          0.00556764
         450            -7.62059            -7.55506          0.00555718
         451            -7.51679            -7.55498          0.00554551
         452             -7.4983            -7.55485          0.00553465
         453             -7.4887            -7.55471          0.00552436
         454            -7.45823            -7.55449          0.00551628
         455            -7.52065            -7.55442          0.00550466
         456            -7.46559            -7.55422          0.00549603
         457            -7.45199              -7.554          0.00548856
         458            -7.40419            -7.55367          0.00548631
         459            -7.43185            -7.55341          0.00548077
         460            -7.41865            -7.55312          0.00547668
         461            -7.44974            -7.55289          0.00546939
         462            -7.48584            -7.55275          0.00545948
         463            -7.48586             -7.5526           0.0054496
         464             -7.4858            -7.55246          0.00543975
         465            -7.53089            -7.55241          0.00542825
         466            -7.50351            -7.55231          0.00541762
