#       RW:                  X:                  Y:                  Z:
         96      -3.79107395371      -4.58860181809       8.81092162063
         97       -2.7812284664       -9.0564495728      -7.66652763663
         98      -3.91767309385      -5.75712092363      -2.11142316052
         99       2.33443762768       3.71088209361      -5.15410939173
        100       -4.7457513382      -4.45845836935       1.69206341627
        101      -12.8663032486      -2.68674513215      -1.77406798886
        102      -3.04158696068       3.79732465938       3.58725482562
        103      -1.93202329829      -4.01112680461      -2.44888256207
        104      -4.24986764693       8.73067491838       -3.6829872853
        105      -3.95083751284       -4.6737765444      -1.68152545716
        106      -12.8826540797     -0.280533356786      -7.62398094349
        107       6.54076580416      -3.31975959081       -6.1869777346
        108       -12.303016333        7.3728376606      -2.04896200927
        109      -4.69129235287       1.67160685931      -1.30206498497
        110      -2.24679617233       4.40097717086      -7.26089264795
        111      0.795344253649     -0.323247766264       -2.8611134569
        112       3.49543027124       10.5675560978       3.95615988594
        113     -0.418291409817     -0.432829593483      -2.22492649745
        114       -6.0562910765       10.3483825566        10.848574152
        115       7.13842897056      -3.10242858087      -6.15058130511
        116       1.12647417761       6.92081448546      -1.97984488511
        117       8.14944810853      0.848638370818       2.81045400482
        118       1.18100073782       11.5277392607       5.88704442236
        119       2.66708704832      -2.56662742458       1.69838302229
        120      -3.39348060959      0.986504385995      -7.42693962862
        121      -4.23180939345       5.63571633206       2.62782335206
        122      -3.90513290714       5.58495972451      -10.4420324387
        123       5.17788556296      -1.23764027489      -1.32027138921
        124        1.3915872421       12.2929651462     -0.608823765275
        125       3.64850323988      -3.16571373415      0.514990111566
        126      -3.38005985383       2.99601087782       3.78337130578
        127       10.2565418504       10.1188538873       4.02221823604
        128       8.54512487215       5.66691732014       4.38857107599
        129      -2.00853141524       3.80589119983      -2.68779650608
        130      -2.06054563869       3.35024728317      -3.41088436244
        131       5.87133854403      -8.09771915028       9.37155727013
        132       3.68470044605        1.1462072737       4.59608496422
        133      -5.80381181882       3.23613752651       -9.3119677407
        134      0.597815331323       2.35088464463      -3.82235331047
        135      -1.02786613329      -7.37068105555       4.16002258786
        136       3.30144583187       7.30778069658     -0.672166427281
        137       3.32442573635       4.88112924277      -5.39725637635
        138     -0.318290599358       10.6990960874       1.18825065198
        139      -9.90185969288      -4.85170063055      -2.83640852707
        140       11.8727547904      -5.37649043643       -2.4647879147
        141       -2.7343429454       5.72349241775        12.959182165
        142      -5.59329864934       2.36492684497      -2.85519232121
        143        2.0911573623     -0.869681664458      -1.75342947575
        144      0.308380200132      -2.97025433149        1.3483991025
        145       3.70346289882       5.66265048172     -0.558851270294
        146        1.7687292868        3.4307102343      -4.90895420627
        147       2.22764033565       6.60821451563      -1.70627543785
        148      -3.41100322648        10.977706112       1.80536054787
        149      -2.14141062887      -10.6435882673     -0.460720661347
        150       5.03317235748      -3.83566388653        4.4132947967
        151       5.67521637839      -5.20940748048       9.32990553466
        152      -10.8629692342       2.83017281336       4.76835357421
        153      -7.60607441578      -1.41574221801      -1.23557590645
        154       2.01341011211      0.378329441993       3.85074016995
        155       5.41392831608      0.286855282832       4.82718142373
        156      0.799223450627      -1.53307934851      -2.97206953018
        157       12.7780966838      -6.58963767412       5.04852608318
        158       2.42525665715      -1.00656827725      -7.30682301562
        159        4.8919311123       2.47159212989       10.1994651515
        160       3.41620555956       9.49206121571      -1.40555743528
        161       10.0447402385      -8.05032803178      -6.66699971039
        162      -1.80778377044       2.49675011304      -1.83373619426
        163       -7.9474503208      -1.47171427004      -2.51535651341
        164       10.4764926621        4.8491841185      -2.82295586302
        165        2.7227690408      -8.56445605744      -3.65538750552
        166     0.0511009012921    0.00289294218019      -2.99572339908
        167        3.1307307522       6.57243867412      -3.78579404978
        168        3.5183458263      -1.41088953618       4.85019631886
        169     -0.212068651755      -2.84464246922       7.55885818525
        170       -3.8847013677       2.39138204842       7.21036264417
        171       5.57494067759       -6.9793275253       -1.5296262774
        172      -7.20788397563      -5.22597078376      -13.0923289968
        173       3.09003657863       -1.3933494532      -7.64915853857
        174       1.51889299035      -6.51051734072      -3.99570557663
        175      -8.47852159901       1.34098954598      -3.86927145088
        176      -10.9137546213      -7.51234612486      0.904054749408
        177       6.13592755901      -3.11352417485       9.33365394084
        178      0.958528517938       -6.7968196258       3.95772354627
        179      -1.70287968485     -0.948738280679       -1.6996583534
        180     -0.824111372728      -3.12205132843      -2.11624730986
        181      -6.30280743949       7.57252013699       5.88425366586
        182      0.360065935997     -0.216098768652       1.31693464675
        183      -8.84960724561      -1.20260520703      -5.06859739045
        184       15.6939486787      -3.42630256139      -4.20250756286
        185      -2.01476321194      -15.4089080788      -6.14315599031
        186      -1.68518359453       2.38201438804      -1.48690070895
