#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         417            -5.45687              -5.646           0.0198364
         418            -5.45406            -5.64554           0.0197943
         419            -5.45213            -5.64508           0.0197524
         420            -5.45036            -5.64461           0.0197108
         421            -5.44818            -5.64415           0.0196695
         422            -5.44622            -5.64368           0.0196285
         423            -5.44494            -5.64321           0.0195877
         424            -5.44329            -5.64274           0.0195472
         425            -5.44204            -5.64226           0.0195069
         426            -5.44102            -5.64179           0.0194668
         427            -5.44021            -5.64132            0.019427
         428            -5.43961            -5.64085           0.0193873
         429            -5.43917            -5.64038           0.0193478
         430            -5.43888            -5.63991           0.0193085
         431            -5.43884            -5.63944           0.0192693
         432            -5.43902            -5.63898           0.0192303
         433            -5.43894            -5.63852           0.0191914
         434              -5.439            -5.63806           0.0191527
         435            -5.43857             -5.6376           0.0191142
         436            -5.43869            -5.63714           0.0190758
         437            -5.43855            -5.63669           0.0190375
         438            -5.43785            -5.63623           0.0189995
         439            -5.43732            -5.63578           0.0189616
         440            -5.43694            -5.63533           0.0189239
         441             -5.4361            -5.63488           0.0188864
         442            -5.43464            -5.63442           0.0188491
         443            -5.43378            -5.63397            0.018812
         444            -5.43246            -5.63352           0.0187751
         445            -5.43114            -5.63306           0.0187384
         446            -5.42938            -5.63261            0.018702
         447             -5.4275            -5.63215           0.0186657
         448            -5.42504            -5.63168           0.0186298
         449            -5.42294            -5.63122           0.0185941
         450            -5.42077            -5.63075           0.0185587
         451            -5.41854            -5.63028           0.0185235
         452             -5.4158            -5.62981           0.0184886
         453             -5.4135            -5.62933           0.0184539
         454            -5.41149            -5.62885           0.0184195
         455            -5.40888            -5.62837           0.0183854
         456            -5.40659            -5.62788           0.0183515
         457            -5.40449            -5.62739           0.0183178
         458            -5.40227             -5.6269           0.0182844
         459            -5.39996             -5.6264           0.0182513
         460            -5.39785            -5.62591           0.0182184
         461            -5.39597            -5.62541           0.0181857
         462            -5.39401            -5.62491           0.0181532
         463            -5.39213            -5.62441            0.018121
         464             -5.3905             -5.6239           0.0180889
         465            -5.38897             -5.6234           0.0180571
         466            -5.38755            -5.62289           0.0180254
         467            -5.38639            -5.62238           0.0179939
         468            -5.38505            -5.62188           0.0179626
         469             -5.3837            -5.62137           0.0179315
         470             -5.3831            -5.62086           0.0179005
         471            -5.38236            -5.62036           0.0178697
         472            -5.38163            -5.61985            0.017839
         473            -5.38108            -5.61934           0.0178084
         474            -5.38056            -5.61884            0.017778
         475            -5.38024            -5.61834           0.0177476
         476            -5.38026            -5.61784           0.0177174
         477            -5.38063            -5.61734           0.0176872
         478            -5.38149            -5.61685           0.0176571
         479            -5.38208            -5.61636            0.017627
         480            -5.38314            -5.61587            0.017597
         481             -5.3842            -5.61539            0.017567
         482             -5.3854            -5.61491            0.017537
         483            -5.38672            -5.61444           0.0175071
         484            -5.38781            -5.61397           0.0174772
         485            -5.38958            -5.61351           0.0174473
         486            -5.39121            -5.61305           0.0174174
         487            -5.39255             -5.6126           0.0173875
         488              -5.394            -5.61215           0.0173576
         489            -5.39538            -5.61171           0.0173278
         490            -5.39606            -5.61127            0.017298
         491            -5.39708            -5.61083           0.0172683
         492             -5.3981             -5.6104           0.0172386
         493             -5.3991            -5.60997            0.017209
         494             -5.3999            -5.60955           0.0171794
         495            -5.40065            -5.60912           0.0171499
         496            -5.40056             -5.6087           0.0171204
         497            -5.40054            -5.60828           0.0170911
         498            -5.40103            -5.60787           0.0170619
         499             -5.4005            -5.60745           0.0170327
         500            -5.39971            -5.60704           0.0170037
         501            -5.39895            -5.60662           0.0169749
         502            -5.39763            -5.60621           0.0169461
         503            -5.39588            -5.60579           0.0169176
         504            -5.39387            -5.60537           0.0168893
         505            -5.39175            -5.60494           0.0168611
         506            -5.38967            -5.60452           0.0168332
         507             -5.3875            -5.60409           0.0168054
         508            -5.38465            -5.60366           0.0167779
         509            -5.38172            -5.60322           0.0167506
         510            -5.37829            -5.60278           0.0167235
         511            -5.37482            -5.60234           0.0166968
         512            -5.37134            -5.60188           0.0166702
         513            -5.36816            -5.60143            0.016644
         514            -5.36396            -5.60097            0.016618
         515            -5.35997             -5.6005           0.0165923
         516            -5.35636            -5.60003           0.0165669
         517            -5.35195            -5.59955           0.0165418
         518            -5.34783            -5.59906            0.016517
         519            -5.34432            -5.59857           0.0164925
         520            -5.34039            -5.59807           0.0164682
         521            -5.33636            -5.59757           0.0164443
         522            -5.33225            -5.59706           0.0164206
         523            -5.32868            -5.59655           0.0163973
         524            -5.32491            -5.59603           0.0163742
         525            -5.32124            -5.59551           0.0163513
         526            -5.31754            -5.59498           0.0163288
         527            -5.31365            -5.59444           0.0163065
         528            -5.30988            -5.59391           0.0162845
         529            -5.30698            -5.59336           0.0162628
         530            -5.30343            -5.59282           0.0162413
         531            -5.30015            -5.59226           0.0162201
         532            -5.29713            -5.59171           0.0161991
         533            -5.29481            -5.59115           0.0161782
         534            -5.29228            -5.59059           0.0161576
         535            -5.28971            -5.59003           0.0161372
         536            -5.28694            -5.58947            0.016117
         537            -5.28412             -5.5889            0.016097
         538            -5.28201            -5.58833           0.0160772
         539            -5.27987            -5.58775           0.0160576
         540            -5.27802            -5.58718           0.0160381
         541            -5.27645            -5.58661           0.0160187
         542            -5.27444            -5.58603           0.0159995
         543            -5.27291            -5.58545           0.0159804
         544            -5.27141            -5.58488           0.0159615
         545            -5.27027             -5.5843           0.0159426
         546            -5.26981            -5.58372           0.0159238
         547            -5.26912            -5.58315           0.0159051
         548            -5.26854            -5.58257           0.0158864
         549            -5.26883              -5.582           0.0158678
         550            -5.26895            -5.58143           0.0158491
         551            -5.26889            -5.58087           0.0158305
         552            -5.27003             -5.5803           0.0158118
         553            -5.27086            -5.57974           0.0157931
         554            -5.27199            -5.57919           0.0157744
         555            -5.27341            -5.57864           0.0157556
         556            -5.27527            -5.57809           0.0157367
         557            -5.27772            -5.57755           0.0157177
         558             -5.2806            -5.57702           0.0156985
         559            -5.28344            -5.57649           0.0156792
         560             -5.2864            -5.57598           0.0156598
         561            -5.28914            -5.57547           0.0156402
         562            -5.29212            -5.57496           0.0156205
         563            -5.29547            -5.57446           0.0156007
         564            -5.29963            -5.57398           0.0155806
         565            -5.30352             -5.5735           0.0155604
         566            -5.30774            -5.57303             0.01554
         567            -5.31211            -5.57257           0.0155194
         568            -5.31663            -5.57212           0.0154986
         569            -5.32172            -5.57168           0.0154776
         570            -5.32633            -5.57125           0.0154564
         571            -5.33164            -5.57083           0.0154351
         572            -5.33673            -5.57042           0.0154135
         573             -5.3419            -5.57002           0.0153918
         574            -5.34698            -5.56963           0.0153698
         575            -5.35181            -5.56925           0.0153478
         576            -5.35745            -5.56888           0.0153255
         577            -5.36236            -5.56853           0.0153032
         578            -5.36776            -5.56818           0.0152806
         579            -5.37349            -5.56784           0.0152579
         580             -5.3794            -5.56752           0.0152351
         581            -5.38503             -5.5672           0.0152121
         582            -5.39038             -5.5669            0.015189
         583            -5.39592            -5.56661           0.0151658
         584            -5.40178            -5.56633           0.0151424
         585            -5.40708            -5.56605            0.015119
         586            -5.41256            -5.56579           0.0150955
         587            -5.41853            -5.56554           0.0150718
         588            -5.42409             -5.5653           0.0150481
         589            -5.42999            -5.56507           0.0150243
         590            -5.43578            -5.56485           0.0150005
         591            -5.44131            -5.56464           0.0149765
         592            -5.44749            -5.56444           0.0149525
