#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
            0.060202            0.414256            0.960049           -0.253703          0.00268392                0.96           -0.911067
            0.060004            0.220242            0.910021           -0.239622           0.0024561                   1            -1.42097
            0.059806            0.474878            0.916125           -0.249154          0.00264579            0.973333             0.30067
            0.059608            0.203763            0.982208           -0.251742          0.00262269            0.693333           -0.285674
             0.05941          -0.0421501              1.0369           -0.228911           0.0024618            0.933333            0.636928
            0.059212            0.149393             1.02545           -0.238052          0.00258334            0.706667             0.74024
            0.059014            0.604152            0.969053           -0.237724          0.00249266            0.666667             1.65648
            0.058816            0.680116            0.953029            -0.16918          0.00212112                0.68            0.631125
            0.058618            0.416896            0.954378           -0.247791          0.00267495            0.906667             0.62186
             0.05842           0.0117474            0.983319           -0.249137          0.00255622            0.893333           -0.141085
            0.058222             0.58958            0.929312           -0.227969           0.0024885            0.666667            -1.10059
            0.058024            0.641499            0.931272            -0.16537          0.00256642            0.706667          -0.0957734
            0.057826            0.375069              0.9267           -0.248877          0.00259029            0.986667            0.815352
            0.057628            0.506083            0.903116           -0.276046          0.00284862            0.773333          -0.0787061
             0.05743            0.436731             0.93262           -0.259658          0.00271381                0.84            0.703536
            0.057232            0.334983            0.848536           -0.225207          0.00232317                0.72           -0.134048
            0.057034            0.163921              0.9697           -0.262291          0.00273528            0.973333           -0.279327
            0.056836            0.273829            0.995487           -0.246888          0.00259712                0.88            0.804802
            0.056638            0.427349             1.00877           -0.251369          0.00260472            0.826667            0.492138
             0.05644            0.352953            0.975538           -0.251606           0.0027381            0.866667           0.0754046
            0.056242            -0.45058             1.01626           -0.246896          0.00266239            0.853333            -0.46222
            0.056044          -0.0462518             1.00648           -0.249003          0.00261984            0.973333           -0.697317
            0.055846          -0.0801037             1.02424           -0.251413           0.0025916                0.96            0.521529
            0.055648           -0.240346            0.998577           -0.260539          0.00270627            0.986667            0.433973
             0.05545            0.303259            0.970973           -0.254622          0.00266768            0.986667           -0.739725
            0.055252            0.255483            0.956936           -0.257263           0.0026574                0.92           -0.204496
            0.055054            0.286107            0.884698           -0.238828          0.00242606            0.933333             2.06807
            0.054856            0.173777            0.944349           -0.238835          0.00247401            0.973333             1.77151
            0.054658           -0.180379            0.912224           -0.245951          0.00252141            0.906667            -1.10402
             0.05446           -0.456641            0.927483           -0.256738          0.00274161            0.773333           -0.522772
            0.054262           -0.768148            0.873706           -0.267487          0.00277298            0.533333            -1.42343
            0.054064           -0.524625            0.843962           -0.280124          0.00286059                 0.8           -0.376948
            0.053866           -0.540618            0.857687            -0.28265          0.00289919                0.88            0.128814
            0.053668           -0.456094            0.826437            -0.26983          0.00273412            0.706667            0.900579
             0.05347           -0.570088            0.893914           -0.251223          0.00264554            0.773333            -0.97486
            0.053272           -0.636091            0.923346           -0.222688          0.00256506                 0.8           0.0288346
            0.053074            -0.34334            0.934988           -0.253735          0.00261093            0.973333          0.00478691
            0.052876            -0.46604             0.94842           -0.247367          0.00261992                0.92            0.111238
            0.052678            -0.49249            0.912112           -0.249335          0.00265066            0.986667             1.90298
             0.05248           -0.494443            0.932915           -0.269346          0.00282663            0.773333           -0.883283
            0.052282            0.196667            0.969392           -0.246781          0.00258448            0.826667            0.114399
            0.052084            0.439873            0.994599           -0.258258           0.0026654                0.64             -0.1188
            0.051886           -0.334211            0.960741           -0.251602          0.00260182                0.88            0.538533
            0.051688           -0.424824            0.975035           -0.249886          0.00258808            0.826667            0.426623
             0.05149          -0.0685159            0.918612           -0.241617          0.00254232                0.84            0.464823
            0.051292            0.288688             1.00535           -0.243758          0.00259674            0.986667            0.698998
            0.051094            0.425518             1.00721            -0.24845          0.00256426            0.533333           -0.338789
            0.050896            0.285222             1.01288           -0.230728          0.00248875            0.973333            0.646671
